AutoX - Average Points,22nd,7.5,
AutoX - Best Result,14th,5th,x1
AutoX - Total,27th,7.5,
Business Presentation - Average Points,16th,37.5,
Business Presentation - Best Result,23rd,7th,x1
Business Presentation - Total,35th,37.5,
Cost - Average Points,2nd,74.4,
Cost - Best Result,19th,6th,x1
Cost - Total,33rd,74.4,
Engineering Design - Average Points,28th,33.7,
Engineering Design - Best Result,14th,6th,x1
Engineering Design - Total,37th,33.7,
Points - Average Points,18th,153.0,
Points - Total,35th,153,
