Business Presentation - Average Points,6th,19.06,
Business Presentation - Best Result,6th,41st,x1
Business Presentation - Total,6th,38.11,
Cost - Average Points,6th,58.09,
Cost - Best Result,6th,33rd,x1
Cost - Total,6th,116.18,
Endurance - Average Points,5th,6.5,
Endurance - Best Result,6th,17th,x1
Endurance - Total,6th,13.0,
Engineering Design - Average Points,6th,54.11,
Engineering Design - Best Result,6th,28th,x1
Engineering Design - Total,6th,108.23,
Points - Average Points,6th,137.5,
Points - Total,6th,275,
