Acceleration - Average Points,1st,2.52,
Acceleration - Best Result,1st,26th,x1
Acceleration - Total,1st,12.6,
AutoX - Average Points,1st,6.58,
AutoX - Best Result,1st,28th,x1
AutoX - Total,1st,32.9,
Business Presentation - Average Points,2nd,17.17,
Business Presentation - Best Result,2nd,72nd,x1
Business Presentation - Total,1st,85.84,
Cost - Average Points,2nd,7.44,
Cost - Best Result,2nd,76th,x1
Cost - Total,1st,37.2,
Endurance - Average Points,1st,2.6,
Endurance - Best Result,1st,30th,x1
Endurance - Total,1st,13.0,
Engineering Design - Average Points,2nd,26.6,
Engineering Design - Best Result,1st,34th,x1
Engineering Design - Total,1st,133.0,
Points - Average Points,2nd,56.6,
Points - Total,1st,283,
Skidpad - Average Points,1st,0.5,
Skidpad - Best Result,1st,20th,x1
Skidpad - Total,1st,2.5,
