Acceleration - Average Points,25th,35.31,
Acceleration - Best Result,21st,4th,x1
Acceleration - Total,26th,494.33,
AutoX - Average Points,19th,74.12,
AutoX - Best Result,28th,1st,x1
AutoX - Total,30th,1037.75,
Business Presentation - Average Points,54th,34.38,
Business Presentation - Best Result,55th,16th,x1
Business Presentation - Total,42nd,481.36,
Cost - Average Points,70th,18.48,
Cost - Best Result,46th,10th,x1
Cost - Total,51st,258.71,
Endurance - Average Points,45th,74.78,
Endurance - Best Result,27th,4th,x1
Endurance - Total,39th,1046.87,
Engineering Design - Average Points,47th,68.52,
Engineering Design - Best Result,57th,22nd,x1
Engineering Design - Total,38th,959.27,
Fuel - Average Points,26th,23.14,
Fuel - Best Result,53rd,16th,x1
Fuel - Total,28th,324.01,
Points - Average Points,37th,340.43,
Points - Total,39th,4766,
Skidpad - Average Points,43rd,13.24,
Skidpad - Best Result,26th,5th,x2
Skidpad - Total,40th,185.34,
