Acceleration - Average Points,103rd,25.55,
Acceleration - Best Result,85th,10th,x1
Acceleration - Total,76th,434.43,
AutoX - Average Points,121st,27.68,
AutoX - Best Result,139th,29th,x1
AutoX - Total,86th,470.61,
Business Presentation - Average Points,130th,41.17,
Business Presentation - Best Result,134th,23rd,x1
Business Presentation - Total,81st,699.95,
Cost - Average Points,17th,69.76,
Cost - Best Result,111th,13th,x1
Cost - Total,53rd,1185.97,
Endurance - Average Points,109th,36.12,
Endurance - Best Result,150th,26th,x1
Endurance - Total,81st,614.07,
Engineering Design - Average Points,108th,64.41,
Engineering Design - Best Result,76th,10th,x1
Engineering Design - Total,81st,1095.0,
Fuel - Average Points,42nd,20.51,
Fuel - Best Result,42nd,4th,x2
Fuel - Total,48th,348.6,
Points - Average Points,93rd,296.35,
Points - Total,78th,5038,
Skidpad - Average Points,107th,11.07,
Skidpad - Best Result,142nd,29th,x1
Skidpad - Total,77th,188.11,
