Acceleration - Average Points,4th,42.17,
Acceleration - Best Result,1st,1st,x4
Acceleration - Total,4th,590.42,
AutoX - Average Points,5th,54.56,
AutoX - Best Result,8th,3rd,x1
AutoX - Total,4th,763.82,
Business Presentation - Average Points,1st,64.03,
Business Presentation - Best Result,2nd,1st,x3
Business Presentation - Total,4th,896.42,
Cost - Average Points,3rd,72.91,
Cost - Best Result,4th,1st,x2
Cost - Total,4th,1020.67,
Endurance - Average Points,6th,82.62,
Endurance - Best Result,5th,2nd,x2
Endurance - Total,3rd,1156.61,
Engineering Design - Average Points,3rd,91.86,
Engineering Design - Best Result,3rd,1st,x1
Engineering Design - Total,3rd,1286.02,
Fuel - Average Points,6th,23.17,
Fuel - Best Result,2nd,1st,x2
Fuel - Total,3rd,324.43,
Points - Average Points,4th,450.14,
Points - Total,4th,6302,
Skidpad - Average Points,5th,22.27,
Skidpad - Best Result,5th,2nd,x4
Skidpad - Total,4th,311.81,
