Acceleration - Average Points,38th,28.97,
Acceleration - Best Result,41st,11th,x1
Acceleration - Total,50th,260.7,
AutoX - Average Points,56th,42.19,
AutoX - Best Result,11th,1st,x1
AutoX - Total,55th,379.74,
Business Presentation - Average Points,77th,23.58,
Business Presentation - Best Result,74th,38th,x1
Business Presentation - Total,66th,212.23,
Cost - Average Points,65th,22.75,
Cost - Best Result,39th,9th,x1
Cost - Total,59th,204.73,
Endurance - Average Points,58th,45.35,
Endurance - Best Result,64th,19th,x1
Endurance - Total,56th,408.16,
Engineering Design - Average Points,65th,47.11,
Engineering Design - Best Result,58th,23rd,x1
Engineering Design - Total,60th,424.0,
Fuel - Average Points,59th,8.76,
Fuel - Best Result,51st,15th,x1
Fuel - Total,59th,78.85,
Points - Average Points,60th,223.78,
Points - Total,57th,2014,
Skidpad - Average Points,45th,12.78,
Skidpad - Best Result,54th,15th,x1
Skidpad - Total,52nd,115.03,
