AutoX - Average Points,2nd,1.25,
AutoX - Best Result,2nd,56th,x1
AutoX - Total,2nd,7.5,
Business Presentation - Average Points,3rd,39.55,
Business Presentation - Best Result,2nd,23rd,x1
Business Presentation - Total,2nd,237.28,
Cost - Average Points,3rd,65.4,
Cost - Best Result,2nd,3rd,x1
Cost - Total,2nd,392.43,
Endurance - Average Points,2nd,0.83,
Endurance - Best Result,2nd,60th,x1
Endurance - Total,2nd,5.0,
Engineering Design - Average Points,4th,52.18,
Engineering Design - Best Result,4th,39th,x1
Engineering Design - Total,2nd,313.07,
Points - Average Points,3rd,132.83,
Points - Total,2nd,797,
