Acceleration - Average Points,10th,14.33,
Acceleration - Best Result,8th,6th,x1
Acceleration - Total,7th,229.3,
AutoX - Average Points,9th,9.46,
AutoX - Best Result,3rd,3rd,x1
AutoX - Total,6th,151.4,
Business Presentation - Average Points,9th,46.31,
Business Presentation - Best Result,3rd,1st,x2
Business Presentation - Total,6th,740.97,
Cost - Average Points,2nd,74.84,
Cost - Best Result,1st,1st,x3
Cost - Total,3rd,1197.38,
Engineering Design - Average Points,2nd,82.68,
Engineering Design - Best Result,3rd,1st,x1
Engineering Design - Total,4th,1322.8,
Points - Average Points,6th,249.19,
Points - Total,5th,3987,
Skidpad - Average Points,4th,23.23,
Skidpad - Best Result,3rd,2nd,x4
Skidpad - Total,3rd,371.73,
