Acceleration - Average Points,5th,5.09,
Acceleration - Best Result,3rd,29th,x1
Acceleration - Total,2nd,61.1,
AutoX - Average Points,3rd,7.64,
AutoX - Best Result,3rd,36th,x1
AutoX - Total,3rd,91.7,
Business Presentation - Average Points,2nd,48.38,
Business Presentation - Best Result,2nd,11th,x1
Business Presentation - Total,2nd,580.56,
Cost - Average Points,4th,63.41,
Cost - Best Result,3rd,3rd,x1
Cost - Total,3rd,760.92,
Endurance - Average Points,3rd,13.12,
Endurance - Best Result,3rd,18th,x1
Endurance - Total,3rd,157.5,
Engineering Design - Average Points,2nd,66.01,
Engineering Design - Best Result,2nd,25th,x1
Engineering Design - Total,2nd,792.14,
Fuel - Average Points,2nd,4.49,
Fuel - Best Result,1st,5th,x1
Fuel - Total,1st,53.9,
Points - Average Points,2nd,202.75,
Points - Total,2nd,2433,
Skidpad - Average Points,2nd,2.75,
Skidpad - Best Result,1st,18th,x1
Skidpad - Total,1st,33.0,
