Acceleration - Average Points,1st,15.77,
Acceleration - Best Result,1st,21st,x2
Acceleration - Total,1st,94.6,
AutoX - Average Points,1st,37.37,
AutoX - Best Result,1st,16th,x1
AutoX - Total,1st,224.2,
Business Presentation - Average Points,1st,52.23,
Business Presentation - Best Result,2nd,15th,x1
Business Presentation - Total,1st,313.4,
Cost - Average Points,2nd,57.62,
Cost - Best Result,2nd,11th,x1
Cost - Total,1st,345.7,
Endurance - Average Points,1st,38.23,
Endurance - Best Result,2nd,13th,x1
Endurance - Total,1st,229.4,
Engineering Design - Average Points,1st,75.67,
Engineering Design - Best Result,1st,12th,x1
Engineering Design - Total,1st,454.0,
Fuel - Average Points,2nd,8.45,
Fuel - Best Result,2nd,13th,x1
Fuel - Total,2nd,50.7,
Points - Average Points,1st,290.5,
Points - Total,1st,1743,
Skidpad - Average Points,2nd,6.77,
Skidpad - Best Result,2nd,24th,x1
Skidpad - Total,2nd,40.6,
