Acceleration - Average Points,41st,5.06,
Acceleration - Best Result,44th,30th,x1
Acceleration - Total,44th,35.43,
AutoX - Average Points,32nd,17.81,
AutoX - Best Result,7th,2nd,x1
AutoX - Total,37th,124.7,
Business Presentation - Average Points,40th,39.96,
Business Presentation - Best Result,44th,24th,x1
Business Presentation - Total,40th,279.74,
Cost - Average Points,49th,33.63,
Cost - Best Result,51st,36th,x1
Cost - Total,42nd,235.4,
Endurance - Average Points,43rd,3.86,
Endurance - Best Result,25th,7th,x1
Endurance - Total,44th,27.0,
Engineering Design - Average Points,53rd,28.14,
Engineering Design - Best Result,50th,40th,x1
Engineering Design - Total,46th,197.0,
Fuel - Average Points,37th,1.31,
Fuel - Best Result,40th,19th,x1
Fuel - Total,40th,9.15,
Points - Average Points,47th,128.86,
Points - Total,45th,902,
