Acceleration - Average Points,52nd,39.58,
Acceleration - Best Result,161st,38th,x1
Acceleration - Total,155th,79.17,
AutoX - Average Points,183rd,3.75,
AutoX - Best Result,186th,83rd,x1
AutoX - Total,185th,7.5,
Business Presentation - Average Points,169th,32.95,
Business Presentation - Best Result,164th,40th,x1
Business Presentation - Total,182nd,65.9,
Cost - Average Points,190th,6.83,
Cost - Best Result,181st,55th,x1
Cost - Total,189th,13.66,
Engineering Design - Average Points,163rd,50.0,
Engineering Design - Best Result,193rd,79th,x1
Engineering Design - Total,182nd,100.0,
Points - Average Points,182nd,138.0,
Points - Total,184th,276,
Skidpad - Average Points,158th,4.64,
Skidpad - Best Result,181st,76th,x1
Skidpad - Total,178th,9.29,
