Acceleration - Average Points,49th,21.04,
Acceleration - Best Result,34th,8th,x1
Acceleration - Total,45th,315.61,
AutoX - Average Points,38th,55.7,
AutoX - Best Result,15th,1st,x1
AutoX - Total,34th,835.57,
Business Presentation - Average Points,63rd,30.03,
Business Presentation - Best Result,30th,5th,x1
Business Presentation - Total,46th,450.38,
Cost - Average Points,34th,40.92,
Cost - Best Result,30th,6th,x1
Cost - Total,32nd,613.78,
Endurance - Average Points,38th,85.49,
Endurance - Best Result,26th,4th,x1
Endurance - Total,32nd,1282.4,
Engineering Design - Average Points,34th,78.18,
Engineering Design - Best Result,32nd,9th,x1
Engineering Design - Total,34th,1172.7,
Fuel - Average Points,21st,25.71,
Fuel - Best Result,20th,5th,x1
Fuel - Total,22nd,385.72,
Points - Average Points,38th,339.27,
Points - Total,36th,5089,
Skidpad - Average Points,50th,11.53,
Skidpad - Best Result,42nd,11th,x3
Skidpad - Total,43rd,172.91,
