Acceleration - Average Points,1st,68.8,
Acceleration - Best Result,84th,10th,x1
Acceleration - Total,158th,68.8,
AutoX - Average Points,28th,72.2,
AutoX - Best Result,115th,22nd,x1
AutoX - Total,158th,72.2,
Business Presentation - Average Points,44th,51.8,
Business Presentation - Best Result,152nd,33rd,x1
Business Presentation - Total,183rd,51.8,
Cost - Average Points,83rd,60.9,
Cost - Best Result,137th,22nd,x1
Cost - Total,178th,60.9,
Endurance - Average Points,62nd,72.5,
Endurance - Best Result,120th,18th,x1
Endurance - Total,163rd,72.5,
Engineering Design - Average Points,186th,40.0,
Engineering Design - Best Result,152nd,33rd,x1
Engineering Design - Total,194th,40.0,
Fuel - Average Points,7th,36.4,
Fuel - Best Result,127th,22nd,x1
Fuel - Total,134th,36.4,
Points - Average Points,40th,432.0,
Points - Total,177th,432,
Skidpad - Average Points,18th,29.8,
Skidpad - Best Result,129th,23rd,x1
Skidpad - Total,154th,29.8,
