Acceleration - Average Points,21st,6.82,
Acceleration - Best Result,16th,5th,x1
Acceleration - Total,17th,61.42,
AutoX - Average Points,28th,1.33,
AutoX - Best Result,17th,5th,x1
AutoX - Total,23rd,12.0,
Business Presentation - Average Points,40th,49.94,
Business Presentation - Best Result,19th,5th,x1
Business Presentation - Total,7th,449.45,
Cost - Average Points,39th,53.05,
Cost - Best Result,7th,1st,x1
Cost - Total,11th,477.49,
Endurance - Average Points,22nd,0.56,
Endurance - Best Result,22nd,31st,x1
Endurance - Total,22nd,5.0,
Engineering Design - Average Points,61st,44.92,
Engineering Design - Best Result,11th,3rd,x1
Engineering Design - Total,14th,404.28,
Points - Average Points,44th,144.56,
Points - Total,14th,1301,
Skidpad - Average Points,17th,6.79,
Skidpad - Best Result,10th,3rd,x1
Skidpad - Total,12th,61.09,
