Rank,University,Points
1,Universität Stuttgart,109.82
2,Technical University of Munich,103.21
3,Hochschule Esslingen,87.78
4,Westsächsische Hochschule Zwickau,83.6
5,Karlsruhe Institute of Technology,80.66
6,Technische Universität Braunschweig,79.94
7,Universität Kassel,74.09
8,Hochschule für Angewandte Wissenschaften Hamburg,73.7
9,Technische Universität Bergakademie Freiberg,73.4
10,Fachhochschule Coburg,69.18
11,Hochschule Karlsruhe - Technik und Wirtschaft,68.88
12,Technische Universität Darmstadt,67.3
13,Technische Universität Berlin,65.86
14,Technische Hochschule Köln,64.42
15,Friedrich-Alexander-Universität Erlangen-Nürnberg,64.09
16,Duale Hochschule Baden-Württemberg Ravensburg,63.06
17,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),62.14
18,Technische Hochschule Mittelhessen,60.05
19,University of Applied Sciences Ravensburg-Weingarten,58.98
20,Duale Hochschule Baden-Württemberg Stuttgart,56.94
21,Ostbayerische Technische Hochschule Regensburg,53.72
22,Fachhochschule München,53.13
23,Hochschule Darmstadt UAS,51.89
24,Fachhochschule Kiel,49.83
25,Fachhochschule Osnabrück,48.59
26,Fachhochschule Stralsund,48.59
27,Universität Siegen,48.35
28,Universität Paderborn,47.09
29,Fachhochschule Konstanz,45.55
30,Ostfalia University of Applied Sciences,43.68
31,Hochschule RheinMain,43.53
32,Rheinisch-Westfälische Technische Hochschule Aachen,43.12
33,UAS Würzburg-Schweinfurt,40.59
34,Technische Hochschule Ostwestfalen-Lippe,36.37
35,Ulm University of Applied Sciences,33.52
36,Universität Bayreuth,30.93
37,Hochschule Pforzheim,29.22
38,Deggendorf Institute of Technology,28.76
39,UAS Kempten,28.67
40,Hochschule für Technik und Wirtschaft Berlin,28.59
41,Technische Universität Dresden,27.36
42,Fachhochschule Hannover,26.97
43,Fachhochschule Aachen,26.35
44,Hochschule für Technik und Wirtschaft Mittweida,25.72
45,Fachhochschule für Wirtschaft und Technik,23.67
46,Hochschule Niederrhein,22.74
47,Fachhochschule Dortmund,20.89
48,Technische Universität Kaiserslautern,18.93
49,Hochschule Mannheim,15.63
50,Hochschule Heilbronn,13.26
51,Otto-von-Guericke-Universität Magdeburg,12.3
52,Universität der Bundeswehr München,12.0
53,Ruhr-Universität Bochum,11.17
54,Bergische Universität Wuppertal,11.15
55,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,10.71
56,Saarland University,9.78
57,Hochschule Bonn-Rhein-Sieg,8.99
58,Technische Universität Dortmund,6.57
59,Technische Hochschule Lübeck,6.24
60,Fachhochschule Frankfurt am Main,3.75
61,Technische Universität Ilmenau,3.75
62,Leibniz Universität Hannover,3.13
63,Brandenburgische Technische Universität Cottbus,3.05
64,Hochschule Offenburg,3.0
65,Berlin School of Economics,0.0
66,Koblenz University of Applied Science,0.0
