Rank,University,Points
1,Universität Stuttgart,3454.64
2,Hochschule Esslingen,1917.62
3,Fachhochschule Coburg,1698.37
4,Friedrich-Alexander-Universität Erlangen-Nürnberg,1649.8
5,Technische Universität Berlin,1552.1
6,Technical University of Munich,1541.53
7,Hochschule für Angewandte Wissenschaften Hamburg,1308.64
8,Hochschule Darmstadt UAS,1165.13
9,Karlsruhe Institute of Technology,1132.54
10,Universität Paderborn,928.19
11,Hochschule Karlsruhe - Technik und Wirtschaft,912.28
12,Ostbayerische Technische Hochschule Regensburg,806.31
13,Ulm University of Applied Sciences,770.27
14,Fachhochschule München,763.22
15,Fachhochschule Stralsund,707.43
16,University of Applied Sciences Ravensburg-Weingarten,688.75
17,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),671.91
18,Fachhochschule Konstanz,586.32
19,Universität Kassel,580.43
20,Technische Hochschule Mittelhessen,537.62
21,Hochschule Pforzheim,534.18
22,UAS Kempten,474.72
23,UAS Würzburg-Schweinfurt,461.99
24,Hochschule für Technik und Wirtschaft Mittweida,338.14
25,Hochschule Niederrhein,336.72
26,Fachhochschule Kiel,317.15
27,Technische Universität Darmstadt,295.98
28,Fachhochschule Aachen,250.21
29,Fachhochschule Hannover,242.37
30,Technische Universität Braunschweig,236.43
31,Technische Hochschule Ostwestfalen-Lippe,218.21
32,Hochschule Heilbronn,200.0
33,Hochschule Mannheim,191.43
34,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,185.07
35,Technische Universität Bergakademie Freiberg,184.26
36,Westsächsische Hochschule Zwickau,170.64
37,Ostfalia University of Applied Sciences,156.94
38,Hochschule RheinMain,133.7
39,Rheinisch-Westfälische Technische Hochschule Aachen,130.55
40,Fachhochschule Dortmund,123.39
41,Ruhr-Universität Bochum,113.02
42,Hochschule für Technik und Wirtschaft Berlin,103.15
43,Saarland University,97.22
44,Technische Universität Dresden,77.0
45,Fachhochschule Osnabrück,64.42
46,Otto-von-Guericke-Universität Magdeburg,59.66
47,Duale Hochschule Baden-Württemberg Stuttgart,59.12
48,Duale Hochschule Baden-Württemberg Ravensburg,58.73
49,Universität Siegen,56.63
50,Technische Hochschule Köln,56.41
51,Hochschule Bonn-Rhein-Sieg,51.81
52,Fachhochschule für Wirtschaft und Technik,50.59
53,Deggendorf Institute of Technology,43.58
54,Bergische Universität Wuppertal,43.17
55,Technische Universität Dortmund,27.52
56,Universität Bayreuth,24.46
57,Brandenburgische Technische Universität Cottbus,16.56
58,Technische Universität Kaiserslautern,8.86
59,Berlin School of Economics,0.0
60,Fachhochschule Frankfurt am Main,0.0
61,Hochschule Offenburg,0.0
62,Koblenz University of Applied Science,0.0
63,Leibniz Universität Hannover,0.0
64,Technische Hochschule Lübeck,0.0
65,Technische Universität Ilmenau,0.0
66,Universität der Bundeswehr München,0.0
