Rank,University,Points
1,Fachhochschule Kiel,63.02
2,Universität Stuttgart,60.84
3,Hochschule Esslingen,57.77
4,Fachhochschule Coburg,57.75
5,Technische Hochschule Mittelhessen,55.02
6,Technische Universität Bergakademie Freiberg,54.21
7,Westsächsische Hochschule Zwickau,54.09
8,Karlsruhe Institute of Technology,52.12
9,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),51.02
10,University of Applied Sciences Ravensburg-Weingarten,50.01
11,Duale Hochschule Baden-Württemberg Ravensburg,49.92
12,Hochschule Karlsruhe - Technik und Wirtschaft,49.75
13,Technical University of Munich,49.66
14,Technische Universität Braunschweig,49.44
15,Ostbayerische Technische Hochschule Regensburg,48.38
16,Fachhochschule München,48.27
17,Universität Siegen,47.94
18,UAS Würzburg-Schweinfurt,43.69
19,Friedrich-Alexander-Universität Erlangen-Nürnberg,43.04
20,Fachhochschule Stralsund,42.2
21,Hochschule RheinMain,41.93
22,Technische Universität Darmstadt,41.65
23,Universität Paderborn,41.37
24,Hochschule für Angewandte Wissenschaften Hamburg,40.76
25,Universität Kassel,40.76
26,UAS Kempten,40.52
27,Ostfalia University of Applied Sciences,40.15
28,Fachhochschule Konstanz,38.22
29,Technische Hochschule Ostwestfalen-Lippe,37.48
30,Fachhochschule Osnabrück,36.34
31,Duale Hochschule Baden-Württemberg Stuttgart,34.19
32,Technische Hochschule Köln,34.0
33,Hochschule für Technik und Wirtschaft Berlin,33.81
34,Technische Universität Berlin,32.36
35,Deggendorf Institute of Technology,31.84
36,Universität Bayreuth,30.6
37,Hochschule Darmstadt UAS,29.53
38,Fachhochschule Aachen,29.12
39,Ulm University of Applied Sciences,27.94
40,Hochschule Pforzheim,27.21
41,Hochschule Bonn-Rhein-Sieg,26.2
42,Technische Universität Dresden,24.96
43,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,24.45
44,Fachhochschule für Wirtschaft und Technik,23.64
45,Hochschule für Technik und Wirtschaft Mittweida,23.51
46,Fachhochschule Hannover,23.27
47,Technische Universität Kaiserslautern,21.86
48,Leibniz Universität Hannover,21.69
49,Rheinisch-Westfälische Technische Hochschule Aachen,20.65
50,Hochschule Heilbronn,19.56
51,Saarland University,17.86
52,Otto-von-Guericke-Universität Magdeburg,17.55
53,Fachhochschule Dortmund,16.89
54,Hochschule Niederrhein,14.77
55,Bergische Universität Wuppertal,14.76
56,Hochschule Mannheim,14.49
57,Ruhr-Universität Bochum,12.86
58,Technische Hochschule Lübeck,9.8
59,Hochschule Offenburg,8.98
60,Technische Universität Dortmund,8.14
61,Brandenburgische Technische Universität Cottbus,3.99
62,Technische Universität Ilmenau,3.22
63,Universität der Bundeswehr München,0.7
64,Berlin School of Economics,0.0
65,Fachhochschule Frankfurt am Main,0.0
66,Koblenz University of Applied Science,0.0
