Rank,University,Points
1,Universität Stuttgart,239.56
2,Hochschule Esslingen,202.81
3,Fachhochschule Coburg,167.21
4,Technische Hochschule Mittelhessen,146.28
5,Fachhochschule Kiel,142.33
6,Westsächsische Hochschule Zwickau,142.16
7,Hochschule für Angewandte Wissenschaften Hamburg,141.66
8,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),139.26
9,Universität Siegen,131.31
10,Technical University of Munich,129.66
11,Universität Kassel,126.11
12,Technische Universität Braunschweig,120.81
13,Friedrich-Alexander-Universität Erlangen-Nürnberg,118.98
14,University of Applied Sciences Ravensburg-Weingarten,113.41
15,Karlsruhe Institute of Technology,113.19
16,Technische Universität Bergakademie Freiberg,112.87
17,Technische Universität Darmstadt,112.35
18,Hochschule Karlsruhe - Technik und Wirtschaft,111.89
19,Fachhochschule Stralsund,109.5
20,Ostbayerische Technische Hochschule Regensburg,106.37
21,Technische Universität Berlin,104.04
22,Fachhochschule Osnabrück,99.67
23,Fachhochschule München,98.67
24,Ostfalia University of Applied Sciences,96.04
25,Hochschule für Technik und Wirtschaft Mittweida,94.49
26,Hochschule Darmstadt UAS,92.75
27,Technische Hochschule Köln,89.29
28,Technische Universität Ilmenau,84.62
29,Technische Hochschule Ostwestfalen-Lippe,83.81
30,UAS Kempten,80.47
31,Universität Paderborn,76.9
32,UAS Würzburg-Schweinfurt,75.69
33,Fachhochschule Konstanz,71.34
34,Universität Bayreuth,65.33
35,Hochschule Bonn-Rhein-Sieg,62.82
36,Ulm University of Applied Sciences,61.96
37,Duale Hochschule Baden-Württemberg Stuttgart,57.71
38,Fachhochschule Hannover,56.01
39,Fachhochschule für Wirtschaft und Technik,51.28
40,Hochschule RheinMain,46.55
41,Duale Hochschule Baden-Württemberg Ravensburg,42.72
42,Rheinisch-Westfälische Technische Hochschule Aachen,40.77
43,Technische Universität Dresden,39.82
44,Technische Universität Kaiserslautern,37.7
45,Hochschule Pforzheim,36.51
46,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,36.28
47,Hochschule für Technik und Wirtschaft Berlin,35.16
48,Hochschule Niederrhein,34.82
49,Bergische Universität Wuppertal,32.65
50,Deggendorf Institute of Technology,29.88
51,Hochschule Heilbronn,28.27
52,Saarland University,27.19
53,Fachhochschule Dortmund,26.19
54,Ruhr-Universität Bochum,25.7
55,Fachhochschule Aachen,22.33
56,Otto-von-Guericke-Universität Magdeburg,22.01
57,Hochschule Mannheim,16.88
58,Technische Hochschule Lübeck,9.94
59,Technische Universität Dortmund,5.0
60,Berlin School of Economics,0.0
61,Brandenburgische Technische Universität Cottbus,0.0
62,Fachhochschule Frankfurt am Main,0.0
63,Hochschule Offenburg,0.0
64,Koblenz University of Applied Science,0.0
65,Leibniz Universität Hannover,0.0
66,Universität der Bundeswehr München,0.0
