Rank,University,Points
1,ETH Zürich,178.92
2,Bern University of Applied Sciences,37.14
3,HES-SO Valais-Wallis,17.93
4,École Polytechnique Fédérale de Lausanne,7.6
5,Zürcher Hochschule für Angewandte Wissenschaften,0.75
