Rank,University,Points
1,ETH Zürich,8945.82
2,Bern University of Applied Sciences,557.08
3,HES-SO Valais-Wallis,125.5
4,École Polytechnique Fédérale de Lausanne,98.85
5,Zürcher Hochschule für Angewandte Wissenschaften,3.75
