Rank,University,Lowest Place,#
1,ETH Zürich,1st,2
2,École Polytechnique Fédérale de Lausanne,1st,1
3,Bern University of Applied Sciences,6th,1
4,Zürcher Hochschule für Angewandte Wissenschaften,11th,1
