Rank,University,Points
1,ETH Zürich,56.39
2,École Polytechnique Fédérale de Lausanne,17.16
3,Bern University of Applied Sciences,12.61
4,HES-SO Valais-Wallis,2.04
5,Zürcher Hochschule für Angewandte Wissenschaften,1.4
