Rank,University,Points
1,ETH Zürich,36053
2,Bern University of Applied Sciences,4095
3,École Polytechnique Fédérale de Lausanne,3038
4,HES-SO Valais-Wallis,978
5,Zürcher Hochschule für Angewandte Wissenschaften,808
