Rank,University,Lowest Place,#
1,ETH Zürich,1st,18
2,Bern University of Applied Sciences,3rd,1
3,École Polytechnique Fédérale de Lausanne,5th,1
4,HES-SO Valais-Wallis,8th,1
5,Zürcher Hochschule für Angewandte Wissenschaften,16th,1
