Rank,University,Points
1,Carnegie Mellon University,347.7
2,University of California Davis,335.8
3,University of Pennsylvania,318.1
4,California State Polytechnic University - San Luis Obispo,310.2
5,University of Wisconsin-Madison,282.3
6,University of Texas at Austin,270.0
7,San José State University,262.9
8,University of Illinois at Urbana-Champaign,259.7
9,University of Washington,239.4
10,Massachusetts Institute of Technology,228.5
11,University of Michigan - Ann Arbor,200.5
12,Georgia Institute of Technology,180.3
13,Purdue University - West Lafayette,171.7
14,Missouri University of Science and Technology,170.6
15,The University of Michigan-Dearborn,156.1
16,Virginia Polytechnic Institute and State University,155.0
17,The University of Akron,149.1
18,Kennesaw State University,131.0
19,California Institute of Technology,118.7
20,Olin College of Engineering,118.7
21,San Diego State University,104.2
22,University of Utah,98.1
23,University of Texas at San Antonio,89.3
24,University of Minnesota Twin Cities,80.2
25,University of North Carolina at Asheville,73.6
26,University of Iowa,73.0
27,University of California - Santa Cruz,69.7
28,University of New Mexico,69.2
29,University of California Riverside,66.8
30,Portland State University,60.1
31,University of Kansas,60.1
32,University of California Berkeley,59.8
33,Western Washington University,54.7
34,North Carolina State University,54.3
35,Cornell University,44.7
36,University of Colorado - Colorado Springs,34.1
37,California Baptist University,13.5
38,Drexel University,0.0
39,Rutgers The State University of New Jersey,0.0
40,Texas A&M University,0.0
41,University of Cincinnati,0.0
42,University of Maryland,0.0
43,University of Southern California,0.0
44,University of California Irvine,-9.3
