Rank,University,Points
1,Carnegie Mellon University,64.95
2,Massachusetts Institute of Technology,64.4
3,University of Michigan - Ann Arbor,59.03
4,Georgia Institute of Technology,33.6
5,The University of Akron,29.0
6,Missouri University of Science and Technology,27.95
7,University of Pennsylvania,22.85
8,Purdue University - West Lafayette,18.75
9,University of Wisconsin-Madison,15.72
10,University of California Davis,11.58
11,University of Texas at Austin,2.1
12,Kennesaw State University,1.75
13,California Baptist University,0.0
14,California Institute of Technology,0.0
15,California State Polytechnic University - San Luis Obispo,0.0
16,Cornell University,0.0
17,Drexel University,0.0
18,North Carolina State University,0.0
19,Olin College of Engineering,0.0
20,Portland State University,0.0
21,Rutgers The State University of New Jersey,0.0
22,San Diego State University,0.0
23,San José State University,0.0
24,Texas A&M University,0.0
25,The University of Michigan-Dearborn,0.0
26,University of California - Santa Cruz,0.0
27,University of California Berkeley,0.0
28,University of California Irvine,0.0
29,University of California Riverside,0.0
30,University of Cincinnati,0.0
31,University of Colorado - Colorado Springs,0.0
32,University of Illinois at Urbana-Champaign,0.0
33,University of Iowa,0.0
34,University of Kansas,0.0
35,University of Maryland,0.0
36,University of Minnesota Twin Cities,0.0
37,University of New Mexico,0.0
38,University of North Carolina at Asheville,0.0
39,University of Southern California,0.0
40,University of Texas at San Antonio,0.0
41,University of Utah,0.0
42,University of Washington,0.0
43,Virginia Polytechnic Institute and State University,0.0
44,Western Washington University,0.0
