Rank,University,Points
1,University of Washington,1325.5
2,Carnegie Mellon University,947.1
3,University of Michigan - Ann Arbor,521.0
4,University of Pennsylvania,492.8
5,Rochester Institute of Technology,485.6
6,Virginia Polytechnic Institute and State University,445.0
7,Massachusetts Institute of Technology,396.7
8,Georgia Institute of Technology,377.1
9,The University of Akron,338.0
10,University of Illinois at Urbana-Champaign,330.6
11,University of Wisconsin-Madison,319.4
12,San José State University,296.0
13,Kennesaw State University,287.9
14,University of California Davis,255.0
15,University of Texas at Austin,246.4
16,University of Minnesota Twin Cities,211.6
17,University of Texas at Arlington,172.2
18,Cornell University,170.9
19,Purdue University - West Lafayette,143.8
20,California State Polytechnic University - San Luis Obispo,135.7
21,Pennsylvania State University,46.0
22,Columbia University,36.0
23,Missouri University of Science and Technology,11.0
24,Olin College of Engineering,10.0
25,University of New Mexico,7.0
26,Auburn University,3.0
27,University of Missouri,3.0
28,California Baptist University,0.0
29,California Institute of Technology,0.0
30,Cooper Union,0.0
31,Drexel University,0.0
32,Louisiana State University,0.0
33,North Carolina State University,0.0
34,Northwestern University,0.0
35,Portland State University,0.0
36,Rensselaer Polytechnic Institute,0.0
37,Rutgers The State University of New Jersey,0.0
38,San Diego State University,0.0
39,Texas A&M University,0.0
40,The University of Michigan-Dearborn,0.0
41,University of California - Santa Cruz,0.0
42,University of California Berkeley,0.0
43,University of California Irvine,0.0
44,University of California Riverside,0.0
45,University of California Santa Barbara,0.0
46,University of Cincinnati,0.0
47,University of Colorado - Colorado Springs,0.0
48,University of Florida,0.0
49,University of Iowa,0.0
50,University of Kansas,0.0
51,University of Maryland,0.0
52,University of Nevada - Reno,0.0
53,University of North Carolina at Asheville,0.0
54,University of North Carolina at Charlotte,0.0
55,University of Southern California,0.0
56,University of Texas at San Antonio,0.0
57,University of Utah,0.0
58,Western Washington University,0.0
