Rank,University,Points
1,University of Wisconsin-Madison,535.0
2,Carnegie Mellon University,510.0
3,University of Washington,460.0
4,University of Pennsylvania,455.0
5,California State Polytechnic University - San Luis Obispo,410.0
6,San José State University,330.0
7,Massachusetts Institute of Technology,320.0
8,University of Illinois at Urbana-Champaign,320.0
9,University of Michigan - Ann Arbor,315.0
10,Purdue University - West Lafayette,290.0
11,University of California Davis,280.0
12,University of Texas at Austin,280.0
13,Olin College of Engineering,210.0
14,Georgia Institute of Technology,185.0
15,Virginia Polytechnic Institute and State University,160.0
16,Missouri University of Science and Technology,140.0
17,San Diego State University,140.0
18,The University of Akron,140.0
19,Kennesaw State University,120.0
20,The University of Michigan-Dearborn,120.0
21,University of Kansas,100.0
22,Cornell University,90.0
23,Western Washington University,90.0
24,Texas A&M University,80.0
25,University of Minnesota Twin Cities,80.0
26,University of Utah,80.0
27,California Institute of Technology,70.0
28,University of California Berkeley,70.0
29,University of New Mexico,70.0
30,North Carolina State University,60.0
31,Portland State University,60.0
32,University of California Irvine,60.0
33,University of Iowa,60.0
34,California Baptist University,40.0
35,University of California Riverside,40.0
36,University of North Carolina at Asheville,40.0
37,University of California - Santa Cruz,30.0
38,University of Colorado - Colorado Springs,30.0
39,University of Texas at San Antonio,30.0
40,Drexel University,20.0
41,University of Maryland,10.0
42,Rutgers The State University of New Jersey,0.0
43,University of Cincinnati,0.0
44,University of Southern California,0.0
