Rank,University,Lowest Place,#
1,Chalmers University of Technology,1st,1
2,Lund University,2nd,1
3,Karlstad University,3rd,1
4,KTH Royal Institute of Technology,3rd,1
5,Linköping University,9th,1
6,Luleå University of Technology,20th,1
