Rank,University,Lowest Place,#
1,Chalmers University of Technology,1st,2
2,Karlstad University,2nd,1
3,Lund University,2nd,1
4,Luleå University of Technology,3rd,1
5,KTH Royal Institute of Technology,6th,1
6,Linköping University,14th,1
