Rank,University,Lowest Place,#
1,Chalmers University of Technology,1st,1
2,Luleå University of Technology,1st,1
3,Karlstad University,3rd,1
4,Lund University,6th,1
5,KTH Royal Institute of Technology,11th,1
6,Linköping University,22nd,1
