Rank,University,Lowest Place,#
90,Technische Universität Berlin,2nd,1
91,Technische Universität Clausthal,2nd,1
92,Technische Universität Darmstadt,2nd,1
93,Technische Universität Ilmenau,2nd,1
94,The University of Newcastle,2nd,1
95,Toyota Technical College Nagoya,2nd,1
96,University of Auckland,2nd,1
97,University of British Columbia - Vancouver,2nd,1
98,University of Michigan - Ann Arbor,2nd,1
99,University of Nottingham,2nd,1
100,University of Strathclyde,2nd,1
101,University of Tasmania,2nd,1
102,University of Washington,2nd,1
103,Warsaw University of Technology,2nd,1
104,GFR DHBW Ravensburg & Oregon State University,3rd,5
105,Carnegie Mellon University,3rd,2
106,McGill University,3rd,2
107,Politecnico di Milano,3rd,2
108,Technische Hochschule Ingolstadt,3rd,2
109,University of Wollongong,3rd,2
110,Bern University of Applied Sciences,3rd,1
111,Hochschule Landshut,3rd,1
112,Leopold-Franzens-Universität Innsbruck,3rd,1
113,Liaoning University of Technology,3rd,1
114,Lund University,3rd,1
115,National Technical University of Athens,3rd,1
116,Saarland University,3rd,1
117,Technische Universität Dortmund,3rd,1
118,University of Adelaide,3rd,1
119,University of Agder,3rd,1
120,University of California Davis,3rd,1
121,University of Ljubljana,3rd,1
122,University of Minnesota Twin Cities,3rd,1
123,University of South Australia,3rd,1
124,University of Wisconsin-Madison,3rd,1
125,Università degli Studi di Parma,3rd,1
126,Western University,3rd,1
127,Slovak University of Technology in Bratislava,4th,2
128,California State Polytechnic University - San Luis Obispo,4th,1
129,Fachhochschule für Wirtschaft und Technik,4th,1
130,Hefei University of Technology,4th,1
131,HES-SO Valais-Wallis,4th,1
132,Oxford Brookes University,4th,1
133,Shizuoka University,4th,1
134,UAS Würzburg-Schweinfurt,4th,1
135,University Of Hertfordshire,4th,1
136,University of Pennsylvania,4th,1
137,University of Southern Denmark,4th,1
138,University of Western Australia,4th,1
139,Universität Duisburg-Essen,4th,1
140,Chalmers University of Technology,5th,2
141,Duale Hochschule Baden-Württemberg - Mannheim,5th,1
142,Ecole Nationale d'Ingénieurs de Metz,5th,1
143,National University of Singapore,5th,1
144,Ostbayerische Technische Hochschule Regensburg,5th,1
145,Tohoku University,5th,1
146,Universidade Estadual de Campinas,5th,1
147,University of Applied Sciences Ravensburg-Weingarten,5th,1
148,University of Manitoba,5th,1
149,Università degli Studi di Roma La Sapienza,5th,1
150,Universität Paderborn,5th,1
151,Curtin University,6th,1
152,Kennesaw State University,6th,1
153,Massachusetts Institute of Technology,6th,1
154,National Taipei University of Technology,6th,1
155,Università degli studi di Padova,6th,1
156,Concordia University,7th,1
157,Queensland University of Technology,7th,1
158,Hochschule Mannheim,8th,1
159,University of Zagreb,8th,1
160,École de Technologie Superieure,9th,2
161,University of Illinois at Urbana-Champaign,9th,1
162,École Polytechnique Fédérale de Lausanne,9th,1
163,University of New South Wales,10th,1
164,Virginia Polytechnic Institute and State University,11th,1
165,Rochester Institute of Technology,12th,1
166,Columbia University,19th,1
167,Pennsylvania State University,21st,1
168,AGH University of Science and Technology,N/A,0
169,Ain Shams University,N/A,0
170,Auburn University,N/A,0
171,Beijing Institute of Technology,N/A,0
172,Belgorod state technological university named after V. G. Shukhov,N/A,0
173,Ben-Gurion University of the Negev,N/A,0
174,Brunel University London,N/A,0
175,Cairo University,N/A,0
176,California Baptist University,N/A,0
177,California Institute of Technology,N/A,0
178,Central South University - Changsha,N/A,0
179,Centro Universitário da FEI,N/A,0
180,Cooper Union,N/A,0
181,Coventry University,N/A,0
182,Daido Institute of Technology,N/A,0
183,Dalhousie University,N/A,0
184,Delhi Technological University,N/A,0
185,Democritus University of Thrace,N/A,0
186,Drexel University,N/A,0
187,Duale Hochschule Baden-Württemberg Mosbach,N/A,0
188,Dwarkadas. J. Sanghvi College of Engineering,N/A,0
189,ECAM LaSalle - Campus de Lyon,N/A,0
190,Escola d'Enginyeria de Barcelona Est. EEBE,N/A,0
191,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),N/A,0
192,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),N/A,0
193,Fachhochschule Konstanz,N/A,0
194,Fachhochschule Stralsund,N/A,0
195,Friedrich-Alexander-Universität Erlangen-Nürnberg,N/A,0
196,Gadjah Mada University,N/A,0
197,Ghent University,N/A,0
198,Griffith University,N/A,0
199,Guangdong University of Technology,N/A,0
200,Guangxi Science and Technology University Lushan College,N/A,0
201,Hanze University of Applied Sciences Groningen,N/A,0
202,Harbin Institute of Technology at Weihai,N/A,0
203,Heriot-Watt University,N/A,0
204,Hochschule Darmstadt UAS,N/A,0
205,Hochschule Düsseldorf,N/A,0
206,Hochschule für Angewandte Wissenschaften Hof,N/A,0
207,Hochschule für Technik und Wirtschaft Mittweida,N/A,0
208,Hochschule Niederrhein,N/A,0
209,Hochschule Ruhr West - UAS,N/A,0
210,Hubei University of Automotive Technology,N/A,0
211,Indian Institute of Technology Bombay,N/A,0
212,Indian Institute of Technology Delhi,N/A,0
213,Indian Institute of Technology Roorkee,N/A,0
214,Instituto Superior de Engenharia de Lisboa,N/A,0
215,Islamic Azad University of Karaj,N/A,0
216,Istanbul Technical University,N/A,0
217,Jilin University,N/A,0
218,Kanagawa Institute of Technology,N/A,0
219,Kanagawa University,N/A,0
220,Karlstad University,N/A,0
221,King Mongkut's University of Technology Thonburi,N/A,0
222,Kingston University,N/A,0
223,Kookmin University,N/A,0
224,Kyushu Institute of Technology,N/A,0
225,Lancaster  University,N/A,0
226,Linköping University,N/A,0
227,Liverpool John Moores University,N/A,0
228,Loughborough University,N/A,0
229,Louisiana State University,N/A,0
230,Manchester Metropolitan University,N/A,0
231,McMaster University,N/A,0
232,MCT's Rajiv Gandhi Institute of Technology,N/A,0
233,MIT World Peace University,N/A,0
234,Nanyang Technological University,N/A,0
235,National Cheng Kung University,N/A,0
236,National Taiwan University,N/A,0
237,National University of Sciences and Technology - Karachi,N/A,0
238,Newcastle University,N/A,0
239,Nissan Automobile Technical College Kyoto,N/A,0
240,North Carolina State University,N/A,0
241,Northwestern University,N/A,0
242,Olin College of Engineering,N/A,0
243,Pakistan Institute of Engineering & Applied Sciences,N/A,0
244,Portland State University,N/A,0
245,Poznan University of Technology,N/A,0
246,PSG Institute of Technology and Applied Research,N/A,0
247,Queen's University Belfast,N/A,0
248,R.V.College of Engineering,N/A,0
249,Rajshahi University of Engineering & Technology,N/A,0
250,Ramaiah Institute of Technology,N/A,0
251,Rensselaer Polytechnic Institute,N/A,0
252,Rhein-Waal University of Applied Sciences,N/A,0
253,Ruhr-Universität Bochum,N/A,0
254,Rutgers The State University of New Jersey,N/A,0
255,Ryerson University,N/A,0
256,San Diego State University,N/A,0
257,Sardar Patel College of Engineering Mumbai,N/A,0
258,Seikei University,N/A,0
259,Sepuluh Nopember Institute of Technology,N/A,0
260,Shizuoka Professional College of Automobile Technology,N/A,0
261,Silesian University of Technology,N/A,0
262,SRM Institute of Science and Technology - Kattankulathur,N/A,0
263,Technical University of Cluj-Napoca,N/A,0
264,Technical University of Denmark,N/A,0
265,Technion - Israel Institute of Technology,N/A,0
266,Technische Hochschule Ostwestfalen-Lippe,N/A,0
267,Technische Universität Chemnitz,N/A,0
268,Texas A&M University at Qatar,N/A,0
269,Texas A&M University,N/A,0
270,The Hague University of Applied Sciences,N/A,0
271,The Hong Kong Polytechnic University,N/A,0
272,The University of Michigan-Dearborn,N/A,0
273,Thomas More Mechelen - De Nayer,N/A,0
274,Tokyo University of Technology,N/A,0
275,Toronto Metropolitan University,N/A,0
276,UAS Kempten,N/A,0
277,Ulm University of Applied Sciences,N/A,0
278,Universidad de Castilla-La Mancha,N/A,0
279,Universidad de Oviedo,N/A,0
280,Universidad Nacional Autónoma de México,N/A,0
281,Universidad Politecnica Salesiana,N/A,0
282,Universidad Politécnica de Cartagena,N/A,0
283,Universidad Politécnica de Madrid (UPM),N/A,0
284,Universidad Pontificia Comillas,N/A,0
285,University College Dublin,N/A,0
286,University of Alcalá,N/A,0
287,University of Belgrade (Универзитет у Београду),N/A,0
288,University of Birmingham,N/A,0
289,University of Bristol,N/A,0
290,University of Burgundy - ISAT,N/A,0
291,University of California - Santa Cruz,N/A,0
292,University of California Berkeley,N/A,0
293,University of California Irvine,N/A,0
294,University of California Riverside,N/A,0
295,University of California Santa Barbara,N/A,0
296,University of Cincinnati,N/A,0
297,University of Colorado - Colorado Springs,N/A,0
298,University of Florida,N/A,0
299,University of Glasgow,N/A,0
300,University of Iceland,N/A,0
301,University of Iowa,N/A,0
302,University of Kansas,N/A,0
303,University of Kocaeli,N/A,0
304,University of La Laguna,N/A,0
305,University of Leicester,N/A,0
306,University of Liverpool,N/A,0
307,University of Maryland,N/A,0
308,University of Melbourne,N/A,0
309,University of Missouri,N/A,0
310,University of Nevada - Reno,N/A,0
311,University of New Mexico,N/A,0
312,University of New South Wales - Australian Defence Force Academy,N/A,0
313,University of North Carolina at Asheville,N/A,0
314,University of North Carolina at Charlotte,N/A,0
315,University of Ontario Institute of Technology,N/A,0
316,University of Oxford,N/A,0
317,University of Porto,N/A,0
318,University of Southampton,N/A,0
319,University of Southern California,N/A,0
320,University of Sussex,N/A,0
321,University of Texas at San Antonio,N/A,0
322,University of Utah,N/A,0
323,University of Victoria,N/A,0
324,University of Warwick,N/A,0
325,University of Waterloo,N/A,0
326,University of Windsor,N/A,0
327,Università degli Studi di Napoli Federico II,N/A,0
328,Università degli Studi di Trento,N/A,0
329,Università degli studi di Trieste,N/A,0
330,Università di Pisa,N/A,0
331,Universität Bremen,N/A,0
332,Universität der Bundeswehr München,N/A,0
333,Universität Kassel,N/A,0
334,VIT University - Chennai,N/A,0
335,VIT University - Vellore,N/A,0
336,Vitoria-University of the Basque Country,N/A,0
337,Vrije Universiteit Brussel,N/A,0
338,Western Washington University,N/A,0
339,Wroclaw University of Technology,N/A,0
340,Yıldız Technical University,N/A,0
341,Zürcher Hochschule für Angewandte Wissenschaften,N/A,0
