Rank,University,Points
1,Carnegie Mellon University,61.4
2,Universität Stuttgart,57.22
3,ETH Zürich,55.77
4,Fachhochschule Joanneum Graz,52.7
5,Warsaw University of Technology,52.52
6,University of Canterbury,50.88
7,Nagoya University,50.34
8,Tallinn TU UAS,50.0
9,Norwegian University of Science and Technology,48.57
10,Massachusetts Institute of Technology,48.3
11,Monash University,47.7
12,Georgia Institute of Technology,47.4
13,University of Auckland,47.03
14,Technical University of Munich,46.94
15,Jilin University,44.78
16,University of Michigan - Ann Arbor,44.28
17,Duale Hochschule Baden-Württemberg Stuttgart,44.22
18,TU Delft,44.02
19,Westsächsische Hochschule Zwickau,41.8
20,Karlsruhe Institute of Technology,41.71
21,Technische Universiteit Eindhoven,41.41
22,Budapest University of Technology and Economics,38.81
23,Politecnico di Milano,38.09
24,Universidade Estadual de Campinas,37.5
25,Toyohashi University of Technology,34.28
26,École de Technologie Superieure,34.13
27,Brno University of Technology,33.49
28,University of Adelaide,33.43
29,GFR DHBW Ravensburg & Oregon State University,32.09
30,Hochschule Bonn-Rhein-Sieg,31.96
31,Technische Universität Bergakademie Freiberg,31.59
32,Technische Universität Dresden,31.59
33,Ulm University of Applied Sciences,31.43
34,The University of Newcastle,31.33
35,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,31.14
36,University of Wollongong,30.15
37,Technische Universität Hamburg,30.08
38,Czech Technical University in Prague,30.04
39,Fachhochschule München,29.8
40,National Tsing Hua University,29.59
41,McGill University,29.05
42,Technische Universität Darmstadt,28.74
43,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),27.61
44,Politecnico di Torino,27.53
45,University of Pennsylvania,27.24
46,Chalmers University of Technology,26.52
47,Deggendorf Institute of Technology,26.26
48,National Technical University of Athens,26.16
49,Guangdong University of Technology,26.11
50,Technische Universität Wien,26.09
51,University of Melbourne,25.62
52,Universität Paderborn,25.33
53,Technische Universität Graz,24.22
54,Hochschule für angewandte Wissenschaften Augsburg,23.65
55,Hochschule Esslingen,23.63
56,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),23.61
57,University of Toronto,23.36
58,Rheinisch-Westfälische Technische Hochschule Aachen,22.87
59,University of Ljubljana,22.52
60,Ostfalia University of Applied Sciences,22.49
61,Universidade de Lisboa - Instituto Superior Técnico,22.16
62,Tongji University,21.91
63,RMIT University,21.8
64,University of the Basque Country,20.23
65,University of Strathclyde,20.12
66,École Polytechnique Fédérale de Lausanne,19.83
67,Fachhochschule Kiel,19.77
68,Liaoning University of Technology,19.74
69,Iwate University,19.66
70,The University of Akron,19.33
71,Swinburne University of Technology,19.16
72,Universität Bayreuth,18.94
73,University of Wisconsin-Madison,18.82
74,Oxford Brookes University,18.75
