Rank,University,Points
1,École de Technologie Superieure,150.0
2,ETH Zürich,144.68
3,Fachhochschule Joanneum Graz,144.67
4,Pimpri Chinchwad College Of Engineering,140.0
5,University of Southampton,140.0
6,Brno University of Technology,138.38
7,TU Delft,137.09
8,University of Wisconsin-Madison,133.75
9,Nagoya University,131.67
10,Monash University,131.62
11,Karlsruhe Institute of Technology,129.52
12,Universität Stuttgart,127.76
13,Technical University of Munich,127.7
14,Carnegie Mellon University,127.5
15,University of Auckland,126.38
16,Norwegian University of Science and Technology,125.66
17,Westsächsische Hochschule Zwickau,124.17
18,Politecnico di Milano,123.09
19,McGill University,121.0
20,Tallinn TU UAS,120.64
21,University of Canterbury,120.52
22,National Technical University of Athens,118.81
23,Universidade Estadual de Campinas,117.5
24,Swinburne University of Technology,115.15
25,University of Washington,115.0
26,University of Pennsylvania,113.75
27,Rheinisch-Westfälische Technische Hochschule Aachen,112.73
28,Politecnico di Torino,112.62
29,RMIT University,111.39
30,Universidade de Lisboa - Instituto Superior Técnico,111.21
31,Technische Universiteit Eindhoven,110.62
32,Hochschule Bonn-Rhein-Sieg,109.02
33,Duale Hochschule Baden-Württemberg Stuttgart,108.32
34,Budapest University of Technology and Economics,108.17
35,GFR DHBW Ravensburg & Oregon State University,107.76
36,Technische Universität Darmstadt,107.39
37,Chalmers University of Technology,107.24
38,Jilin University,107.0
39,Czech Technical University in Prague,106.68
40,Massachusetts Institute of Technology,106.67
41,University of Queensland,106.08
42,Technische Universität Bergakademie Freiberg,106.04
43,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,105.91
44,Alma Mater Studiorum - Università di Bologna,105.36
45,Technische Universität Wien,105.14
46,University of Michigan - Ann Arbor,105.0
47,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),104.04
48,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),103.96
49,KU Leuven - Group T Campus,103.86
50,Western University,103.33
51,Fachhochschule München,103.02
52,Hochschule Esslingen,103.0
53,Università degli studi di Padova,102.89
54,Technische Universität Dresden,102.72
55,California State Polytechnic University - San Luis Obispo,102.5
56,University Of Hertfordshire,101.94
57,University of the Basque Country,100.75
58,Tongji University,100.25
59,Smt. Kashibai Navale College of Engineering,100.18
60,University of Kansas,100.0
61,Università degli Studi di Parma,99.24
62,University of Strathclyde,99.0
63,University of Adelaide,98.5
64,University of Bath,98.34
65,University of Technology Sydney,98.16
66,MIT World Peace University,98.08
67,Université Laval,97.57
68,University of Melbourne,97.03
69,UAS Kempten,96.67
70,Oxford Brookes University,96.5
71,University of New South Wales,96.1
72,University of Western Australia,95.57
73,Ulm University of Applied Sciences,94.0
74,PSG Institute of Technology and Applied Research,92.95
75,Technische Universität Hamburg,92.74
76,Technische Hochschule Ingolstadt,92.68
77,Georgia Institute of Technology,92.5
78,Technische Universität Graz,91.84
79,Università degli Studi di Trento,91.68
80,University of Wollongong,91.37
81,University of Patras,90.92
82,Wroclaw University of Technology,90.65
83,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,90.53
84,Cornell University,90.0
85,Western Washington University,90.0
86,Indian Institute of Technology Bombay,89.94
87,Poznan University of Technology,89.75
88,University of Ljubljana,89.64
89,Ramaiah Institute of Technology,88.88
90,Universität Paderborn,88.64
91,Linköping University,88.5
92,Ostfalia University of Applied Sciences,88.27
93,Ostbayerische Technische Hochschule Regensburg,87.42
94,Toyohashi University of Technology,87.0
95,Aristotle University of Thessaloniki,86.9
96,Hochschule RheinMain,86.83
97,Sardar Patel College of Engineering Mumbai,86.49
98,K. J. Somaiya College of Engineering,86.1
99,Universität Bayreuth,86.08
100,MCT's Rajiv Gandhi Institute of Technology,85.7
101,Technische Hochschule Köln,85.62
102,Hochschule Pforzheim,85.0
103,University of Applied Sciences Ravensburg-Weingarten,84.5
104,Hochschule Niederrhein,84.38
105,Leibniz Universität Hannover,84.15
106,Helsinki Metropolia University of Applied Sciences,83.75
107,Deggendorf Institute of Technology,83.63
108,Universität Siegen,83.55
109,Guangdong University of Technology,83.0
110,San José State University,82.5
111,UAS Würzburg-Schweinfurt,82.2
112,Indian Institute of Technology Roorkee,81.0
113,École Polytechnique Fédérale de Lausanne,80.94
114,Hochschule für angewandte Wissenschaften Augsburg,80.28
115,Technische Universität Braunschweig,80.16
116,Hefei University of Technology,80.0
117,Texas A&M University,80.0
118,University of Illinois at Urbana-Champaign,80.0
119,University of Minnesota Twin Cities,80.0
120,Virginia Polytechnic Institute and State University,80.0
121,Technische Universität Kaiserslautern,79.68
122,Harbin Institute of Technology at Weihai,79.67
123,Fachhochschule Kiel,79.13
124,Heriot-Watt University,77.0
125,Technische Universität Ilmenau,77.0
126,Fachhochschule Konstanz,76.95
127,Indian Institute of Technology Delhi,76.55
128,University of Southern Denmark,75.77
129,Saarland University,75.26
130,University of Tasmania,75.13
131,Ben-Gurion University of the Negev,74.82
132,Escola d'Enginyeria de Barcelona Est. EEBE,74.46
133,Democritus University of Thrace,73.5
134,Fachhochschule Osnabrück,73.46
135,Università degli Studi di Napoli Federico II,73.12
136,Hochschule Aalen - Technik und Wirtschaft,72.95
137,Purdue University - West Lafayette,72.5
138,University of Seville,72.26
139,Universidad Politecnica Salesiana,72.0
140,National Tsing Hua University,71.88
141,TECNUN - University of Navarra,71.11
142,Istanbul Technical University,71.0
143,Technische Universität Berlin,70.58
144,KTH Royal Institute of Technology,70.38
145,AGH University of Science and Technology,70.12
146,Beijing Institute of Technology,70.0
147,Missouri University of Science and Technology,70.0
148,Olin College of Engineering,70.0
149,The University of Akron,70.0
150,University of British Columbia - Vancouver,70.0
151,University of California Berkeley,70.0
152,University of California Davis,70.0
153,University of New Mexico,70.0
154,University of Texas at Austin,70.0
155,Technische Universität Clausthal,69.13
156,The University of Newcastle,69.1
157,Otto-von-Guericke-Universität Magdeburg,69.0
158,Queen's University Belfast,69.0
159,University of Surrey,68.75
160,Duale Hochschule Baden-Württemberg - Mannheim,68.2
161,Fachhochschule für Wirtschaft und Technik,68.0
162,Università degli Studi di Roma La Sapienza,67.8
163,Technische Universität Chemnitz,67.67
164,Coventry University,65.0
165,University of Waterloo,65.0
166,Georg-Simon-Ohm-Hochschule Nürnberg,64.97
167,Yıldız Technical University,64.37
168,Ain Shams University,64.0
169,King Mongkut's University of Technology Thonburi,64.0
170,Zürcher Hochschule für Angewandte Wissenschaften,63.4
171,Hochschule Mannheim,63.31
172,Leopold-Franzens-Universität Innsbruck,63.19
173,Iwate University,62.0
174,Universität Bremen,61.66
175,Universität Duisburg-Essen,61.59
176,University of Zagreb,61.33
177,Slovak University of Technology in Bratislava,61.27
178,Cairo University,61.0
179,Hochschule für Technik und Wirtschaft Mittweida,61.0
180,Concordia University,60.0
181,Duale Hochschule Baden-Württemberg Mosbach,60.0
182,Kennesaw State University,60.0
183,North Carolina State University,60.0
184,Portland State University,60.0
185,Ryerson University,60.0
186,Technische Hochschule Ostwestfalen-Lippe,60.0
187,The University of Michigan-Dearborn,60.0
188,University of California Irvine,60.0
189,University of Iowa,60.0
190,École Polytechnique de Montréal,60.0
191,Hochschule für Angewandte Wissenschaften Hof,59.65
192,Ruhr-Universität Bochum,59.6
193,Hochschule Landshut,59.58
194,Universidad Politécnica de Madrid (UPM),59.0
195,Universidad Pontificia Comillas,58.98
196,Dwarkadas. J. Sanghvi College of Engineering,58.6
197,Manchester Metropolitan University,58.0
198,Imperial College London,57.62
199,University of Manitoba,57.5
200,University of Nottingham,57.5
201,Lancaster  University,57.25
202,University of Stavanger,57.25
203,Bern University of Applied Sciences,57.19
204,University of Iceland,57.0
205,Friedrich-Alexander-Universität Erlangen-Nürnberg,54.67
206,Central South University - Changsha,54.0
207,Universität Kassel,53.32
208,Hochschule Darmstadt UAS,52.67
209,Universidad de Oviedo,52.67
210,VIT University - Chennai,52.6
211,Loughborough University,52.0
212,Seikei University,52.0
213,Hochschule Ruhr West - UAS,51.44
214,University of Agder,51.02
215,Liverpool John Moores University,51.0
216,Shizuoka Institute of Science and Technology,50.5
217,Belgorod state technological university named after V. G. Shukhov,50.0
218,University of Toronto,50.0
219,Universität der Bundeswehr München,50.0
220,Kanagawa Institute of Technology,49.33
221,University of Sussex,49.0
222,Queensland University of Technology,48.8
223,Liaoning University of Technology,48.0
224,Toyota Technical College Nagoya,48.0
225,Thomas More Mechelen - De Nayer,47.8
226,Brunel University London,47.0
227,University College Dublin,47.0
228,Technische Universität Dortmund,46.96
229,San Diego State University,46.67
230,Moscow State Automobile & Road Technical University - MADI,46.16
231,University of Ontario Institute of Technology,45.0
232,Newcastle University,44.5
233,Tohoku University,44.14
234,Karlstad University,44.0
235,Ghent University,43.35
236,Gadjah Mada University,42.5
237,University of Warwick,42.33
238,National Cheng Kung University,42.0
239,SRM Institute of Science and Technology - Kattankulathur,40.82
240,California Baptist University,40.0
241,Daido Institute of Technology,40.0
242,Hochschule Karlsruhe - Technik und Wirtschaft,40.0
243,Universidad Nacional Autónoma de México,40.0
244,University of Burgundy - ISAT,40.0
245,University of California Riverside,40.0
246,University of North Carolina at Asheville,40.0
247,University of Utah,40.0
248,National Taipei University of Technology,38.0
249,Instituto Superior de Engenharia de Lisboa,37.5
250,University of South Australia,36.75
251,VIT University - Vellore,35.05
252,California Institute of Technology,35.0
253,Hubei University of Automotive Technology,35.0
