Rank,University,Lowest Place,#
53,McGill University,2nd,1
54,Missouri University of Science and Technology,2nd,1
55,Queensland University of Technology,2nd,1
56,RMIT University,2nd,1
57,Shizuoka Institute of Science and Technology,2nd,1
58,Slovak University of Technology in Bratislava,2nd,1
59,Tallinn TU UAS,2nd,1
60,Technische Universiteit Eindhoven,2nd,1
61,Technische Universität Bergakademie Freiberg,2nd,1
62,Technische Universität Berlin,2nd,1
63,Technische Universität Graz,2nd,1
64,The University of Newcastle,2nd,1
65,University of Warwick,2nd,1
66,University of Washington,2nd,1
67,University of Western Australia,2nd,1
68,Università degli Studi di Roma La Sapienza,2nd,1
69,Universität Bayreuth,2nd,1
70,Warsaw University of Technology,2nd,1
71,Ghent University,3rd,1
72,Hochschule Bonn-Rhein-Sieg,3rd,1
73,K. J. Somaiya College of Engineering,3rd,1
74,Kennesaw State University,3rd,1
75,KU Leuven - Group T Campus,3rd,1
76,Norwegian University of Science and Technology,3rd,1
77,Olin College of Engineering,3rd,1
78,Sepuluh Nopember Institute of Technology,3rd,1
79,Swinburne University of Technology,3rd,1
80,Technische Hochschule Ingolstadt,3rd,1
81,Technische Universität Kaiserslautern,3rd,1
82,University of Bath,3rd,1
83,University of New South Wales,3rd,1
84,University of Technology Sydney,3rd,1
85,University of Wisconsin-Madison,3rd,1
86,Università degli studi di Padova,3rd,1
87,Università degli Studi di Parma,3rd,1
88,Università degli Studi di Trento,3rd,1
89,Universität Kassel,3rd,1
90,Hochschule Pforzheim,4th,2
91,National Tsing Hua University,4th,2
92,Ostbayerische Technische Hochschule Regensburg,4th,2
93,Technische Universität Ilmenau,4th,2
94,California State Polytechnic University - San Luis Obispo,4th,1
95,Deggendorf Institute of Technology,4th,1
96,Fachhochschule Konstanz,4th,1
97,Gadjah Mada University,4th,1
98,Hochschule Aalen - Technik und Wirtschaft,4th,1
99,Leibniz Universität Hannover,4th,1
100,Massachusetts Institute of Technology,4th,1
101,MIT World Peace University,4th,1
102,Saarland University,4th,1
103,Sardar Patel College of Engineering Mumbai,4th,1
104,Technische Universität Clausthal,4th,1
105,Technische Universität Hamburg,4th,1
106,TECNUN - University of Navarra,4th,1
107,Tongji University,4th,1
108,University of Toronto,4th,1
109,Universität Paderborn,4th,1
110,Universität Siegen,4th,1
111,Alma Mater Studiorum - Università di Bologna,5th,1
112,Helsinki Metropolia University of Applied Sciences,5th,1
113,Heriot-Watt University,5th,1
114,Hochschule Esslingen,5th,1
115,Hochschule für angewandte Wissenschaften Augsburg,5th,1
116,KTH Royal Institute of Technology,5th,1
117,Ostfalia University of Applied Sciences,5th,1
118,Universidade Estadual de Campinas,5th,1
119,University of Michigan - Ann Arbor,5th,1
120,University of Southern California,5th,1
121,Universität Duisburg-Essen,5th,1
122,Western University,5th,1
123,University Of Hertfordshire,6th,3
124,Wroclaw University of Technology,6th,2
125,Ben-Gurion University of the Negev,6th,1
126,Bern University of Applied Sciences,6th,1
127,Fachhochschule Osnabrück,6th,1
128,Georgia Institute of Technology,6th,1
129,Hochschule Karlsruhe - Technik und Wirtschaft,6th,1
130,Pimpri Chinchwad College Of Engineering,6th,1
131,San José State University,6th,1
132,Ulm University of Applied Sciences,6th,1
133,Universidad Politécnica de Madrid (UPM),6th,1
134,University of Iceland,6th,1
135,University of Strathclyde,6th,1
136,University of Wollongong,6th,1
137,University of Zagreb,6th,1
138,Budapest University of Technology and Economics,7th,2
139,Chalmers University of Technology,7th,1
140,Georg-Simon-Ohm-Hochschule Nürnberg,7th,1
141,Indian Institute of Technology Delhi,7th,1
142,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),7th,1
143,Purdue University - West Lafayette,7th,1
144,Technische Universität Braunschweig,7th,1
145,Tohoku University,7th,1
146,University of California Riverside,7th,1
147,University of Kansas,7th,1
148,University of Melbourne,7th,1
149,University of New Mexico,7th,1
150,University of Patras,7th,1
151,Escola d'Enginyeria de Barcelona Est. EEBE,8th,3
152,University of Southern Denmark,8th,2
153,Hochschule Landshut,8th,1
154,Linköping University,8th,1
155,Loughborough University,8th,1
156,University of Iowa,8th,1
157,University of Surrey,8th,1
158,VIT University - Vellore,8th,1
159,Duale Hochschule Baden-Württemberg - Mannheim,9th,1
160,Hochschule Niederrhein,9th,1
161,Leopold-Franzens-Universität Innsbruck,9th,1
162,PSG Institute of Technology and Applied Research,9th,1
163,Technische Universität Dortmund,9th,1
164,Toyota Technical College Nagoya,9th,1
165,University of Applied Sciences Ravensburg-Weingarten,9th,1
166,University of Illinois at Urbana-Champaign,9th,1
167,University of Ljubljana,9th,1
168,University of Texas at Austin,9th,1
169,Université Laval,9th,1
170,Delhi Technological University,10th,1
171,Hochschule Darmstadt UAS,10th,1
172,Hochschule Ruhr West - UAS,10th,1
173,Otto-von-Guericke-Universität Magdeburg,10th,1
174,Rutgers The State University of New Jersey,10th,1
175,University of California Davis,10th,1
176,University of Ontario Institute of Technology,10th,1
177,Università degli Studi di Napoli Federico II,10th,1
178,Virginia Polytechnic Institute and State University,10th,1
179,Western Washington University,10th,1
180,Zürcher Hochschule für Angewandte Wissenschaften,10th,1
181,Duale Hochschule Baden-Württemberg Mosbach,11th,1
182,Istanbul Technical University,11th,1
183,R.V.College of Engineering,11th,1
184,Smt. Kashibai Navale College of Engineering,11th,1
185,Technische Hochschule Ostwestfalen-Lippe,11th,1
186,Universidad de Oviedo,11th,1
187,University of Colorado - Colorado Springs,11th,1
188,University of North Carolina at Asheville,11th,1
189,University of Southampton,11th,1
190,University of Tasmania,11th,1
191,University of Waterloo,11th,1
192,École Polytechnique de Montréal,12th,2
193,Karlstad University,12th,1
194,McMaster University,12th,1
195,MCT's Rajiv Gandhi Institute of Technology,12th,1
196,Technische Hochschule Köln,12th,1
197,The University of Akron,12th,1
198,University of South Australia,12th,1
199,Iwate University,13th,1
200,Manchester Metropolitan University,13th,1
201,Moscow State Automobile & Road Technical University - MADI,13th,1
202,Queen's University Belfast,13th,1
203,Ramaiah Institute of Technology,13th,1
204,The University of Michigan-Dearborn,13th,1
205,Universidad Nacional Autónoma de México,13th,1
206,University of Agder,13th,1
207,University of California Irvine,13th,1
208,University of Maryland,13th,1
209,University of Oxford,13th,1
210,University of Utah,13th,1
211,Cornell University,14th,1
212,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),14th,1
213,Technical University of Cluj-Napoca,14th,1
214,UAS Kempten,14th,1
215,Universität Bremen,14th,1
216,VIT University - Chennai,14th,1
217,Yıldız Technical University,14th,1
218,École de Technologie Superieure,14th,1
219,Belgorod state technological university named after V. G. Shukhov,15th,1
220,Kanagawa University,15th,1
221,Kookmin University,15th,1
222,AGH University of Science and Technology,16th,1
223,California Baptist University,16th,1
224,Friedrich-Alexander-Universität Erlangen-Nürnberg,16th,1
225,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),17th,1
226,Hochschule Düsseldorf,17th,1
227,SRM Institute of Science and Technology - Kattankulathur,17th,1
228,Ain Shams University,18th,1
229,Cairo University,18th,1
230,Harbin Institute of Technology at Weihai,18th,1
231,University of Burgundy - ISAT,18th,1
232,Pakistan Institute of Engineering & Applied Sciences,19th,1
233,Vrije Universiteit Brussel,19th,1
234,Hochschule für Technik und Wirtschaft Mittweida,20th,1
235,Indian Institute of Technology Roorkee,20th,1
236,Kanagawa Institute of Technology,20th,1
237,Ruhr-Universität Bochum,20th,1
238,San Diego State University,20th,1
239,Thomas More Mechelen - De Nayer,20th,1
240,Universidad Politécnica de Cartagena,20th,1
241,University of Stavanger,20th,1
242,Università degli studi di Trieste,20th,1
243,Kingston University,21st,1
244,National Cheng Kung University,21st,1
245,Poznan University of Technology,21st,1
246,University of Belgrade (Универзитет у Београду),21st,1
247,Islamic Azad University of Karaj,22nd,1
248,Beijing Institute of Technology,23rd,1
249,Drexel University,23rd,1
250,University of Alcalá,23rd,1
251,University of British Columbia - Vancouver,24th,1
252,Instituto Superior de Engenharia de Lisboa,25th,1
253,North Carolina State University,26th,1
254,Coventry University,27th,1
255,Liverpool John Moores University,28th,1
256,Rhein-Waal University of Applied Sciences,28th,1
257,University of Birmingham,28th,1
258,Brunel University London,29th,1
259,Toyohashi University of Technology,29th,1
260,University of Bristol,29th,1
261,Concordia University,30th,1
262,Liaoning University of Technology,31st,1
263,Universidad Politecnica Salesiana,31st,1
264,Texas A&M University,32nd,1
265,University College Dublin,33rd,1
266,University of Sussex,33rd,1
267,Hubei University of Automotive Technology,34th,1
268,King Mongkut's University of Technology Thonburi,34th,1
269,Technical University of Denmark,35th,1
270,Universidad de Castilla-La Mancha,36th,1
271,University of Cincinnati,36th,1
272,Guangxi Science and Technology University Lushan College,37th,1
273,Portland State University,37th,1
274,The Hague University of Applied Sciences,37th,1
275,Central South University - Changsha,38th,1
276,Guangdong University of Technology,38th,1
277,University of California Berkeley,38th,1
278,Universität der Bundeswehr München,38th,1
279,University of Minnesota Twin Cities,40th,1
280,Lancaster  University,42nd,1
281,Jilin University,46th,1
282,Niigata Institute of Technology,47th,1
283,Newcastle University,50th,1
284,Seikei University,52nd,1
285,Rajshahi University of Engineering & Technology,55th,1
286,Daido Institute of Technology,64th,1
287,Kyushu Institute of Technology,80th,1
288,University of Leicester,80th,1
289,Hefei University of Technology,87th,1
290,National Taipei University of Technology,N/A,0
291,University of California - Santa Cruz,N/A,0
292,University of Texas at San Antonio,N/A,0
