Rank,University,Points
1,ETH Zürich,7713.0
2,Universität Stuttgart,7631.32
3,Karlsruhe Institute of Technology,5246.79
4,TU Delft,5002.69
5,Technical University of Munich,4321.94
6,Duale Hochschule Baden-Württemberg Stuttgart,3852.63
7,Westsächsische Hochschule Zwickau,3812.19
8,Tallinn TU UAS,3785.25
9,Technische Universität Bergakademie Freiberg,3644.14
10,GFR DHBW Ravensburg & Oregon State University,3020.32
11,Fachhochschule München,2620.88
12,Czech Technical University in Prague,2620.4
13,Technische Universiteit Eindhoven,2620.07
14,Hochschule Bonn-Rhein-Sieg,2476.94
15,Technische Universität Dresden,2255.86
16,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),2145.23
17,Rheinisch-Westfälische Technische Hochschule Aachen,1878.59
18,Budapest University of Technology and Economics,1870.49
19,Hochschule Esslingen,1762.88
20,Technische Hochschule Ingolstadt,1653.77
21,Norwegian University of Science and Technology,1528.61
22,Politecnico di Torino,1518.15
23,Monash University,1432.77
24,Technische Universität Hamburg,1345.49
25,Deggendorf Institute of Technology,1284.48
26,Fachhochschule Osnabrück,1270.12
27,Universität Bayreuth,1200.67
28,RMIT University,1129.8
29,Georg-Simon-Ohm-Hochschule Nürnberg,1129.76
30,Universität Siegen,1081.66
31,Fachhochschule Kiel,1064.36
32,Technische Universität Darmstadt,1026.65
33,Ostfalia University of Applied Sciences,1024.73
34,Technische Universität Wien,960.34
35,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,817.79
36,University of Washington,802.3
37,Chalmers University of Technology,757.92
38,National Technical University of Athens,755.91
39,Technische Universität Graz,719.72
40,University of Auckland,687.82
41,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),685.32
42,Universidade de Lisboa - Instituto Superior Técnico,678.61
43,Helsinki Metropolia University of Applied Sciences,656.28
44,National Tsing Hua University,624.76
45,Leibniz Universität Hannover,616.34
46,Aristotle University of Thessaloniki,613.84
47,Nagoya University,611.83
48,KU Leuven - Group T Campus,585.18
49,Swinburne University of Technology,573.34
50,Carnegie Mellon University,534.0
51,University of Canterbury,510.0
52,University of Ljubljana,505.43
53,University of Wollongong,490.0
54,University of Pennsylvania,483.8
55,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,468.34
