Rank,University,Points
1,University of Southampton,96.65
2,Ain Shams University,96.0
3,Smt. Kashibai Navale College of Engineering,93.67
4,MIT World Peace University,92.67
5,University of Strathclyde,91.01
6,Fachhochschule Joanneum Graz,90.82
7,Pimpri Chinchwad College Of Engineering,90.25
8,University of Texas at San Antonio,89.3
9,K. J. Somaiya College of Engineering,87.8
10,Georgia Institute of Technology,87.3
11,Oxford Brookes University,86.88
12,University of Applied Sciences Ravensburg-Weingarten,86.87
13,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,86.62
14,École de Technologie Superieure,86.28
15,Ulm University of Applied Sciences,85.58
16,Carnegie Mellon University,85.02
17,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),84.91
18,University of Minnesota Twin Cities,84.7
19,Politecnico di Milano,83.66
20,University College Dublin,83.4
21,Technische Universität Bergakademie Freiberg,83.12
22,University of Bath,82.32
23,Universität Stuttgart,81.92
24,University of Birmingham,81.4
25,TU Delft,81.36
26,National Technical University of Athens,81.24
27,Kookmin University,81.0
28,California State Polytechnic University - San Luis Obispo,80.9
29,University Of Hertfordshire,80.72
30,University of Seville,80.69
31,Friedrich-Alexander-Universität Erlangen-Nürnberg,80.64
32,Brno University of Technology,80.27
33,Karlstad University,80.25
34,ETH Zürich,80.07
35,Karlsruhe Institute of Technology,79.86
36,Università degli studi di Padova,79.72
37,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,79.27
38,Heriot-Watt University,79.0
39,University of Pennsylvania,78.58
40,Indian Institute of Technology Delhi,78.41
41,Tallinn TU UAS,78.09
42,The University of Michigan-Dearborn,78.05
43,Wroclaw University of Technology,78.04
44,Massachusetts Institute of Technology,77.85
45,Ryerson University,77.4
46,McGill University,76.9
47,Fachhochschule München,76.87
48,Kennesaw State University,76.67
49,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),76.45
50,Technische Universiteit Eindhoven,76.28
51,University of California Davis,76.26
52,Rheinisch-Westfälische Technische Hochschule Aachen,76.03
53,Università degli Studi di Parma,75.89
54,Duale Hochschule Baden-Württemberg - Mannheim,75.67
55,University of the Basque Country,75.48
56,Westsächsische Hochschule Zwickau,75.31
57,Norwegian University of Science and Technology,74.94
58,Universität Bayreuth,74.93
59,University of New Mexico,74.75
60,UAS Würzburg-Schweinfurt,74.25
61,Chalmers University of Technology,74.2
62,Hochschule Bonn-Rhein-Sieg,74.0
63,University of Waterloo,73.9
64,Ramaiah Institute of Technology,73.33
65,Duale Hochschule Baden-Württemberg Stuttgart,73.32
66,Concordia University,73.25
67,University of Toronto,73.07
68,University of Iowa,73.0
69,Ostbayerische Technische Hochschule Regensburg,72.98
70,Sardar Patel College of Engineering Mumbai,72.8
71,R.V.College of Engineering,72.34
72,Technische Universität Kaiserslautern,72.06
73,Hochschule Karlsruhe - Technik und Wirtschaft,71.72
74,The University of Akron,71.37
75,University of Michigan - Ann Arbor,71.12
76,Queen's University Belfast,71.05
77,Technische Universität Berlin,70.99
78,University of Texas at Austin,70.76
79,Ostfalia University of Applied Sciences,70.66
80,Universidade Estadual de Campinas,70.5
81,Budapest University of Technology and Economics,70.36
82,Technische Universität Dresden,70.3
83,Ruhr-Universität Bochum,70.02
84,University of Manitoba,70.0
85,University of Wisconsin-Madison,69.92
86,Technische Universität Chemnitz,69.85
87,University of California - Santa Cruz,69.7
88,Aristotle University of Thessaloniki,69.27
89,Technische Universität Wien,69.24
90,University of Sussex,69.1
91,Politecnico di Torino,69.03
92,Universidade de Lisboa - Instituto Superior Técnico,69.01
93,Hochschule Pforzheim,68.71
94,Technical University of Munich,68.53
95,Université Laval,68.16
96,Duale Hochschule Baden-Württemberg Mosbach,67.99
97,San José State University,67.7
98,GFR DHBW Ravensburg & Oregon State University,67.45
99,Technische Universität Hamburg,67.34
100,Beijing Institute of Technology,67.03
101,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),66.96
102,Technische Universität Graz,66.92
103,Poznan University of Technology,66.82
104,Fachhochschule Konstanz,66.63
105,Universidad Nacional Autónoma de México,66.5
106,McMaster University,66.3
107,UAS Kempten,65.85
108,Escola d'Enginyeria de Barcelona Est. EEBE,65.65
109,Helsinki Metropolia University of Applied Sciences,65.59
110,Hochschule für angewandte Wissenschaften Augsburg,65.25
111,Democritus University of Thrace,65.15
112,Deggendorf Institute of Technology,64.84
113,University of Zagreb,64.47
114,École Polytechnique de Montréal,64.16
115,University of North Carolina at Asheville,63.7
116,Monash University,63.63
117,Fachhochschule für Wirtschaft und Technik,63.47
118,University of Queensland,63.43
119,Virginia Polytechnic Institute and State University,63.4
120,Technische Universität Darmstadt,63.3
121,Missouri University of Science and Technology,63.2
122,University of Illinois at Urbana-Champaign,62.92
123,Yıldız Technical University,62.89
124,Fachhochschule Kiel,62.53
125,Indian Institute of Technology Roorkee,62.4
126,Western Washington University,62.35
127,Czech Technical University in Prague,62.05
128,University of Patras,61.97
129,University of Auckland,61.76
130,KU Leuven - Group T Campus,61.71
131,Western University,61.32
132,University of Washington,61.08
133,Saarland University,60.46
134,Portland State University,60.1
135,University of Kansas,60.1
136,Technische Hochschule Ingolstadt,59.97
137,Leibniz Universität Hannover,59.85
138,Loughborough University,59.77
139,Universität Paderborn,59.51
140,Università degli Studi di Trento,59.47
141,California Institute of Technology,59.35
142,Linköping University,59.01
143,University of Ljubljana,58.56
144,Universidad Politécnica de Madrid (UPM),58.24
145,Otto-von-Guericke-Universität Magdeburg,58.17
146,Hochschule RheinMain,57.95
147,Universität Bremen,57.74
148,Cornell University,57.65
149,Università degli Studi di Napoli Federico II,57.43
150,Università degli studi di Trieste,57.36
151,Fachhochschule Osnabrück,57.3
152,RMIT University,57.24
153,TECNUN - University of Navarra,56.97
154,Alma Mater Studiorum - Università di Bologna,55.94
155,University of Southern Denmark,55.42
156,Hochschule Niederrhein,55.4
157,Università degli Studi di Roma La Sapienza,54.92
158,Indian Institute of Technology Bombay,54.86
159,North Carolina State University,54.3
160,Technische Universität Dortmund,53.87
161,KTH Royal Institute of Technology,53.48
162,Manchester Metropolitan University,53.2
163,University of California Riverside,52.9
164,Universidad Pontificia Comillas,52.81
165,University of British Columbia - Vancouver,52.65
166,University of Canterbury,52.53
167,École Polytechnique Fédérale de Lausanne,52.12
168,Belgorod state technological university named after V. G. Shukhov,52.0
169,Dwarkadas. J. Sanghvi College of Engineering,52.0
170,University of California Berkeley,51.95
171,Technische Universität Clausthal,51.85
172,Georg-Simon-Ohm-Hochschule Nürnberg,51.49
173,Ghent University,50.42
174,Swinburne University of Technology,49.62
175,University of Nottingham,49.56
176,Hochschule für Technik und Wirtschaft Mittweida,49.51
177,University of Surrey,49.38
178,Universidad Politecnica Salesiana,49.1
179,University of Utah,49.05
180,Universität Siegen,48.93
181,SRM Institute of Science and Technology - Kattankulathur,48.87
182,Technische Universität Ilmenau,48.87
183,Technische Universität Braunschweig,48.77
184,MCT's Rajiv Gandhi Institute of Technology,48.67
185,University of Adelaide,48.48
186,Universität Kassel,48.45
187,Imperial College London,48.4
188,University of Wollongong,48.36
189,University of Warwick,48.3
190,Technical University of Cluj-Napoca,48.25
191,University of Technology Sydney,47.68
192,Universität der Bundeswehr München,47.36
193,Leopold-Franzens-Universität Innsbruck,47.22
194,Cairo University,46.9
195,Technische Hochschule Köln,46.71
196,Instituto Superior de Engenharia de Lisboa,46.45
197,University of Western Australia,46.26
198,Hubei University of Automotive Technology,46.0
199,Hochschule Esslingen,45.43
200,Bern University of Applied Sciences,45.38
201,Moscow State Automobile & Road Technical University - MADI,45.26
202,Purdue University - West Lafayette,44.72
203,University of Iceland,43.67
204,Hochschule Mannheim,43.49
205,Liverpool John Moores University,43.3
206,Technische Hochschule Ostwestfalen-Lippe,43.26
207,Hochschule Aalen - Technik und Wirtschaft,43.17
208,Hochschule Landshut,43.0
209,VIT University - Chennai,42.0
210,University of Tasmania,41.81
211,University of Ontario Institute of Technology,41.6
212,Ben-Gurion University of the Negev,40.76
213,National Tsing Hua University,40.28
214,University of Melbourne,39.97
215,Nagoya University,39.96
216,Hochschule für Angewandte Wissenschaften Hof,39.95
217,VIT University - Vellore,39.59
218,Olin College of Engineering,39.57
219,San Diego State University,39.52
220,Istanbul Technical University,39.44
221,Hochschule Düsseldorf,39.22
222,Slovak University of Technology in Bratislava,38.82
223,Universidad Politécnica de Cartagena,38.52
224,Zürcher Hochschule für Angewandte Wissenschaften,38.0
225,The University of Newcastle,36.94
226,Hochschule Ruhr West - UAS,36.76
227,Lancaster  University,36.38
228,University of Stavanger,36.2
229,Universidad de Oviedo,35.9
230,AGH University of Science and Technology,35.62
231,Islamic Azad University of Karaj,35.1
232,Hochschule Darmstadt UAS,34.36
233,PSG Institute of Technology and Applied Research,34.13
234,University of Colorado - Colorado Springs,34.1
235,Guangxi Science and Technology University Lushan College,34.0
236,University of New South Wales,33.88
237,University of Belgrade (Универзитет у Београду),33.01
238,Coventry University,32.6
239,University of Oxford,32.5
240,California Baptist University,32.2
241,Vrije Universiteit Brussel,32.12
242,Hefei University of Technology,31.1
243,Pakistan Institute of Engineering & Applied Sciences,31.0
244,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),30.83
245,Rutgers The State University of New Jersey,29.55
246,Technical University of Denmark,29.45
247,Thomas More Mechelen - De Nayer,28.81
248,Universität Duisburg-Essen,28.14
249,Queensland University of Technology,27.86
250,Toyohashi University of Technology,26.82
251,University of Cincinnati,26.35
252,Liaoning University of Technology,24.68
253,Newcastle University,24.0
254,Drexel University,21.9
255,King Mongkut's University of Technology Thonburi,21.55
256,University of Burgundy - ISAT,21.38
257,University of Agder,21.14
258,Universidad de Castilla-La Mancha,21.0
259,Sepuluh Nopember Institute of Technology,20.73
260,Delhi Technological University,19.84
261,Kanagawa Institute of Technology,19.78
262,Brunel University London,19.67
263,University of Maryland,19.5
264,University of Southern California,18.15
265,University of South Australia,17.75
266,Guangdong University of Technology,16.58
267,Shizuoka Institute of Science and Technology,16.57
268,University of Bristol,16.45
269,Seikei University,14.0
270,Kingston University,12.93
271,Kanagawa University,12.62
272,Harbin Institute of Technology at Weihai,11.79
273,National Cheng Kung University,8.5
274,Central South University - Changsha,6.53
275,Gadjah Mada University,6.13
276,National Taipei University of Technology,5.0
277,University of Alcalá,5.0
278,Tohoku University,4.78
279,Rajshahi University of Engineering & Technology,3.28
280,Daido Institute of Technology,3.09
281,University of Leicester,0.3
282,Jilin University,0.0
283,Rhein-Waal University of Applied Sciences,0.0
284,Texas A&M University,0.0
285,Warsaw University of Technology,0.0
286,Kyushu Institute of Technology,-1.87
287,Tongji University,-9.03
288,University of California Irvine,-9.3
289,Iwate University,-12.59
290,The Hague University of Applied Sciences,-14.3
291,Toyota Technical College Nagoya,-20.96
292,Niigata Institute of Technology,-48.17
