Rank,University,Points
1,ETH Zürich,2596.44
2,Universität Stuttgart,2213.22
3,Karlsruhe Institute of Technology,1993.37
4,TU Delft,1949.95
5,Westsächsische Hochschule Zwickau,1844.44
6,Technical University of Munich,1781.66
7,Tallinn TU UAS,1640.29
8,Duale Hochschule Baden-Württemberg Stuttgart,1523.44
9,Technische Universität Bergakademie Freiberg,1391.68
10,Technische Universiteit Eindhoven,1352.2
11,Fachhochschule München,1268.19
12,GFR DHBW Ravensburg & Oregon State University,1234.41
13,Hochschule Bonn-Rhein-Sieg,1139.38
14,Technische Universität Dresden,1100.36
15,Rheinisch-Westfälische Technische Hochschule Aachen,1071.67
16,Fachhochschule Kiel,1006.28
17,Deggendorf Institute of Technology,934.09
18,Budapest University of Technology and Economics,910.09
19,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),907.16
20,Hochschule Esslingen,863.33
21,Technische Hochschule Ingolstadt,860.15
22,Czech Technical University in Prague,855.02
23,Technische Universität Hamburg,855.02
24,Georg-Simon-Ohm-Hochschule Nürnberg,784.79
25,Politecnico di Torino,704.93
26,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,682.76
27,Fachhochschule Osnabrück,679.1
28,Technische Universität Darmstadt,664.46
29,Hochschule für angewandte Wissenschaften Augsburg,648.23
30,Technische Universität Wien,644.98
31,Helsinki Metropolia University of Applied Sciences,589.23
32,Ostfalia University of Applied Sciences,572.82
33,Universität Bayreuth,566.44
34,Norwegian University of Science and Technology,554.51
35,Technische Universität Graz,522.06
36,Chalmers University of Technology,509.89
37,Universidade de Lisboa - Instituto Superior Técnico,499.5
38,Monash University,459.41
39,Universität Siegen,444.17
40,University of Bath,422.9
41,National Tsing Hua University,417.67
42,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),417.0
43,Brno University of Technology,394.97
44,RMIT University,390.33
45,KU Leuven - Group T Campus,389.3
46,Technische Universität Kaiserslautern,389.0
47,Université Laval,383.74
48,Carnegie Mellon University,375.0
49,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,347.56
50,University of the Basque Country,342.2
51,Leibniz Universität Hannover,340.66
52,University of Queensland,300.0
