Rank,University,Points
1,ETH Zürich,2535.69
2,Universität Stuttgart,2463.06
3,Technical University of Munich,1780.86
4,TU Delft,1747.06
5,Karlsruhe Institute of Technology,1692.74
6,Technische Universität Dresden,1431.77
7,Tallinn TU UAS,1397.92
8,Duale Hochschule Baden-Württemberg Stuttgart,1396.25
9,Westsächsische Hochschule Zwickau,1308.31
10,Fachhochschule München,1028.56
11,GFR DHBW Ravensburg & Oregon State University,978.81
12,Technische Universiteit Eindhoven,962.06
13,Czech Technical University in Prague,920.51
14,Hochschule Bonn-Rhein-Sieg,901.37
15,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),844.09
16,Technische Universität Hamburg,822.09
17,Politecnico di Torino,807.04
18,Technische Universität Darmstadt,765.34
19,Technische Universität Bergakademie Freiberg,738.58
20,Rheinisch-Westfälische Technische Hochschule Aachen,717.67
21,Budapest University of Technology and Economics,716.41
22,Hochschule für angewandte Wissenschaften Augsburg,646.24
23,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,632.39
24,Fachhochschule Kiel,573.78
25,Ostfalia University of Applied Sciences,567.15
26,Norwegian University of Science and Technology,566.31
27,KU Leuven - Group T Campus,536.6
28,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),525.41
29,Leibniz Universität Hannover,517.1
30,Technische Universität Wien,471.75
31,Universidade de Lisboa - Instituto Superior Técnico,462.75
32,Helsinki Metropolia University of Applied Sciences,453.42
33,Universität Bayreuth,434.47
34,Georg-Simon-Ohm-Hochschule Nürnberg,424.73
35,Technische Hochschule Ingolstadt,422.35
36,Deggendorf Institute of Technology,421.35
37,Hochschule Esslingen,391.03
38,University of Ljubljana,380.71
39,Universität Siegen,357.73
40,Carnegie Mellon University,334.0
41,University of the Basque Country,323.19
42,Chalmers University of Technology,303.76
43,Aristotle University of Thessaloniki,285.06
44,Monash University,284.99
45,UAS Würzburg-Schweinfurt,276.73
46,RMIT University,276.0
47,Hochschule RheinMain,273.24
48,Nagoya University,258.43
49,Fachhochschule Osnabrück,255.27
50,Swinburne University of Technology,246.15
51,National Tsing Hua University,237.77
52,Massachusetts Institute of Technology,230.4
53,Technische Hochschule Köln,224.65
54,Università degli studi di Padova,223.56
55,University of Patras,210.36
56,Slovak University of Technology in Bratislava,206.94
57,University of Canterbury,206.14
58,McGill University,201.8
59,Technische Universität Graz,198.74
60,University of Michigan - Ann Arbor,195.1
61,Tongji University,192.52
62,Universidade Estadual de Campinas,190.0
63,Ostbayerische Technische Hochschule Regensburg,188.98
64,University of Auckland,179.3
65,Hochschule Aalen - Technik und Wirtschaft,162.23
66,Technische Universität Clausthal,159.23
67,Technische Universität Kaiserslautern,152.02
68,National Technical University of Athens,150.77
69,Tohoku University,145.02
70,Università degli Studi di Parma,143.69
71,University of Adelaide,141.19
72,University of Queensland,140.8
73,Technische Universität Braunschweig,136.96
74,University of Bath,133.47
75,Politecnico di Milano,129.76
76,Toyota Technical College Nagoya,129.22
77,Ulm University of Applied Sciences,120.94
78,Fachhochschule für Wirtschaft und Technik,108.79
79,University of Pennsylvania,100.0
80,Université Laval,99.49
81,École Polytechnique de Montréal,98.2
82,Georgia Institute of Technology,97.5
83,Hochschule Mannheim,94.35
84,Purdue University - West Lafayette,93.1
85,Missouri University of Science and Technology,91.4
86,Iwate University,91.38
87,Shizuoka Institute of Science and Technology,84.53
88,University of Technology Sydney,84.4
89,University of Wollongong,84.1
90,Universität Paderborn,82.0
91,University of Southern Denmark,77.29
92,École Polytechnique Fédérale de Lausanne,72.46
