Rank,University,Points
1,Hefei University of Technology,97.4
2,Warsaw University of Technology,89.96
3,Carnegie Mellon University,75.0
4,University of Michigan - Ann Arbor,70.38
5,Nagoya University,69.67
6,National Tsing Hua University,69.61
7,Monash University,65.63
8,University of Toronto,64.4
9,Georgia Institute of Technology,63.3
10,ETH Zürich,57.7
11,Westsächsische Hochschule Zwickau,57.64
12,TU Delft,57.35
13,Tallinn TU UAS,56.56
14,University of Washington,56.46
15,Brno University of Technology,56.42
16,Duale Hochschule Baden-Württemberg Stuttgart,56.42
17,Technische Universität Bergakademie Freiberg,53.53
18,Karlsruhe Institute of Technology,51.11
19,Universität Stuttgart,50.3
20,Technische Universiteit Eindhoven,50.08
21,Niigata Institute of Technology,50.0
22,University of Queensland,50.0
23,GFR DHBW Ravensburg & Oregon State University,49.38
24,Université Laval,47.97
25,University of British Columbia - Vancouver,47.95
26,Liaoning University of Technology,47.79
27,University of Minnesota Twin Cities,46.65
28,Universidade Estadual de Campinas,46.2
29,Iwate University,46.14
30,Technical University of Munich,45.68
31,Hochschule Bonn-Rhein-Sieg,45.58
32,Imperial College London,45.3
33,Cornell University,45.05
34,Rheinisch-Westfälische Technische Hochschule Aachen,44.65
35,Massachusetts Institute of Technology,43.95
36,Georg-Simon-Ohm-Hochschule Nürnberg,43.6
37,Budapest University of Technology and Economics,43.34
38,Chalmers University of Technology,42.49
39,Fachhochschule Osnabrück,42.44
40,The University of Newcastle,40.74
41,Fachhochschule Joanneum Graz,40.0
42,Toyota Technical College Nagoya,39.81
43,Technische Hochschule Ingolstadt,39.1
44,University of Texas at Austin,38.66
45,University of Bath,38.45
46,Tongji University,38.06
47,École Polytechnique de Montréal,37.92
48,University of California Davis,37.74
49,Hochschule Esslingen,37.54
50,University of Wisconsin-Madison,37.46
51,Fachhochschule München,37.3
52,University of Auckland,36.76
53,University of Pennsylvania,36.36
54,Hochschule für angewandte Wissenschaften Augsburg,36.01
55,RMIT University,35.48
56,École de Technologie Superieure,35.46
57,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),34.89
58,Fachhochschule Kiel,34.7
59,University of Illinois at Urbana-Champaign,34.38
60,University of Adelaide,33.56
61,Deggendorf Institute of Technology,33.36
62,Missouri University of Science and Technology,33.33
63,Otto-von-Guericke-Universität Magdeburg,33.33
64,Pimpri Chinchwad College Of Engineering,33.33
65,Toyohashi University of Technology,33.33
66,The University of Akron,33.17
67,University of Strathclyde,33.0
68,Helsinki Metropolia University of Applied Sciences,32.74
69,Technische Universität Graz,32.63
70,McGill University,32.3
71,Politecnico di Torino,32.04
72,Ostfalia University of Applied Sciences,31.82
73,Czech Technical University in Prague,31.67
74,University of Agder,31.3
75,University of South Australia,30.58
76,Technische Universität Dresden,30.57
77,Kennesaw State University,29.67
78,Aristotle University of Thessaloniki,29.63
79,Virginia Polytechnic Institute and State University,29.63
80,Technische Universität Hamburg,29.48
81,University of Tasmania,29.42
82,Universität Bayreuth,28.32
83,University of Technology Sydney,28.17
84,Swinburne University of Technology,27.09
85,Norwegian University of Science and Technology,26.41
86,Alma Mater Studiorum - Università di Bologna,25.0
87,Hochschule Pforzheim,25.0
88,Technische Universität Wien,24.81
89,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,24.38
90,University of Patras,23.74
91,University of Manitoba,23.7
92,Universität Siegen,23.38
93,Western University,23.25
94,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,23.17
95,Oxford Brookes University,22.6
96,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),21.95
97,University of Western Australia,21.86
98,National Technical University of Athens,21.43
99,UAS Würzburg-Schweinfurt,21.33
100,University of Canterbury,21.3
101,University of Wollongong,21.08
102,Technische Universität Kaiserslautern,20.47
103,Technische Universität Darmstadt,20.14
104,Purdue University - West Lafayette,20.0
105,University of Surrey,20.0
106,San José State University,19.72
107,Politecnico di Milano,19.65
108,Universidade de Lisboa - Instituto Superior Técnico,19.21
109,University of Nottingham,19.18
110,University of New South Wales,18.27
111,K. J. Somaiya College of Engineering,18.19
112,Queensland University of Technology,17.24
113,Technische Universität Berlin,17.15
114,University of the Basque Country,17.11
115,University Of Hertfordshire,16.86
116,Bern University of Applied Sciences,16.75
117,University of Seville,16.4
118,Saarland University,16.18
119,Università degli Studi di Parma,16.1
120,Duale Hochschule Baden-Württemberg - Mannheim,15.98
121,Slovak University of Technology in Bratislava,15.47
122,Technische Hochschule Köln,14.79
123,Hochschule RheinMain,14.62
124,KU Leuven - Group T Campus,13.9
125,Universität Paderborn,13.26
126,University of Ljubljana,13.2
127,Ostbayerische Technische Hochschule Regensburg,12.9
128,University of Zagreb,12.7
129,Moscow State Automobile & Road Technical University - MADI,12.5
130,Technische Universität Ilmenau,12.26
131,Leibniz Universität Hannover,12.17
132,Hochschule Mannheim,11.98
133,Shizuoka Institute of Science and Technology,11.74
134,Hochschule Landshut,11.56
135,University of Stavanger,11.11
136,Technische Universität Clausthal,11.08
137,Tohoku University,11.04
138,KTH Royal Institute of Technology,10.0
139,Hochschule Aalen - Technik und Wirtschaft,7.28
140,University of Southern Denmark,7.17
141,Technische Universität Braunschweig,6.25
142,Università degli Studi di Roma La Sapienza,5.92
143,Universität Duisburg-Essen,5.79
144,École Polytechnique Fédérale de Lausanne,5.32
145,Università degli studi di Padova,4.0
146,Fachhochschule für Wirtschaft und Technik,2.64
147,AGH University of Science and Technology,0.0
148,Ain Shams University,0.0
149,Beijing Institute of Technology,0.0
150,Belgorod state technological university named after V. G. Shukhov,0.0
151,Ben-Gurion University of the Negev,0.0
152,Brunel University London,0.0
153,Cairo University,0.0
154,California Baptist University,0.0
155,California Institute of Technology,0.0
156,California State Polytechnic University - San Luis Obispo,0.0
157,Central South University - Changsha,0.0
158,Concordia University,0.0
159,Coventry University,0.0
160,Daido Institute of Technology,0.0
161,Delhi Technological University,0.0
162,Democritus University of Thrace,0.0
163,Drexel University,0.0
164,Duale Hochschule Baden-Württemberg Mosbach,0.0
165,Dwarkadas. J. Sanghvi College of Engineering,0.0
166,Escola d'Enginyeria de Barcelona Est. EEBE,0.0
167,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),0.0
168,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),0.0
169,Fachhochschule Konstanz,0.0
170,Friedrich-Alexander-Universität Erlangen-Nürnberg,0.0
171,Gadjah Mada University,0.0
172,Ghent University,0.0
173,Guangdong University of Technology,0.0
174,Guangxi Science and Technology University Lushan College,0.0
175,Harbin Institute of Technology at Weihai,0.0
176,Heriot-Watt University,0.0
177,Hochschule Darmstadt UAS,0.0
178,Hochschule Düsseldorf,0.0
179,Hochschule für Angewandte Wissenschaften Hof,0.0
180,Hochschule für Technik und Wirtschaft Mittweida,0.0
181,Hochschule Karlsruhe - Technik und Wirtschaft,0.0
182,Hochschule Niederrhein,0.0
183,Hochschule Ruhr West - UAS,0.0
184,Hubei University of Automotive Technology,0.0
185,Indian Institute of Technology Bombay,0.0
186,Indian Institute of Technology Delhi,0.0
187,Indian Institute of Technology Roorkee,0.0
188,Instituto Superior de Engenharia de Lisboa,0.0
189,Islamic Azad University of Karaj,0.0
190,Istanbul Technical University,0.0
191,Jilin University,0.0
192,Kanagawa Institute of Technology,0.0
193,Kanagawa University,0.0
194,Karlstad University,0.0
195,King Mongkut's University of Technology Thonburi,0.0
196,Kingston University,0.0
197,Kookmin University,0.0
198,Kyushu Institute of Technology,0.0
199,Lancaster  University,0.0
200,Leopold-Franzens-Universität Innsbruck,0.0
201,Linköping University,0.0
202,Liverpool John Moores University,0.0
203,Loughborough University,0.0
204,Manchester Metropolitan University,0.0
205,McMaster University,0.0
206,MCT's Rajiv Gandhi Institute of Technology,0.0
207,MIT World Peace University,0.0
208,National Cheng Kung University,0.0
209,National Taipei University of Technology,0.0
210,Newcastle University,0.0
211,North Carolina State University,0.0
212,Olin College of Engineering,0.0
213,Pakistan Institute of Engineering & Applied Sciences,0.0
214,Portland State University,0.0
215,Poznan University of Technology,0.0
216,PSG Institute of Technology and Applied Research,0.0
217,Queen's University Belfast,0.0
218,R.V.College of Engineering,0.0
219,Rajshahi University of Engineering & Technology,0.0
220,Ramaiah Institute of Technology,0.0
221,Rhein-Waal University of Applied Sciences,0.0
222,Ruhr-Universität Bochum,0.0
223,Rutgers The State University of New Jersey,0.0
224,Ryerson University,0.0
225,San Diego State University,0.0
226,Sardar Patel College of Engineering Mumbai,0.0
227,Seikei University,0.0
228,Sepuluh Nopember Institute of Technology,0.0
229,Smt. Kashibai Navale College of Engineering,0.0
230,SRM Institute of Science and Technology - Kattankulathur,0.0
231,Technical University of Cluj-Napoca,0.0
232,Technical University of Denmark,0.0
233,Technische Hochschule Ostwestfalen-Lippe,0.0
234,Technische Universität Chemnitz,0.0
235,Technische Universität Dortmund,0.0
236,TECNUN - University of Navarra,0.0
237,Texas A&M University,0.0
238,The Hague University of Applied Sciences,0.0
239,The University of Michigan-Dearborn,0.0
240,Thomas More Mechelen - De Nayer,0.0
241,UAS Kempten,0.0
