Rank,University,Lowest Place,#
110,Lund University,2nd,1
111,Nihon Automobile College,2nd,1
112,Osaka City University,2nd,1
113,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),2nd,1
114,Oxford Brookes University,2nd,1
115,Rzeszów University of Technology,2nd,1
116,Shizuoka University,2nd,1
117,Smt. Kashibai Navale College of Engineering,2nd,1
118,SRM Institute of Science and Technology - Kattankulathur,2nd,1
119,Technische Universität Braunschweig,2nd,1
120,Technische Universität Dresden,2nd,1
121,Tokyo Metropolitan College of Industrial Technology,2nd,1
122,UAS Kempten,2nd,1
123,Universidade Federal de Minas Gerais,2nd,1
124,University of Central Lancashire,2nd,1
125,University of Connecticut,2nd,1
126,University of Kansas,2nd,1
127,University of Melbourne,2nd,1
128,University of New South Wales,2nd,1
129,University of Tasmania,2nd,1
130,University of Waterloo,2nd,1
131,Università della Calabria,2nd,1
132,Universität Paderborn,2nd,1
133,Virginia Polytechnic Institute and State University,2nd,1
134,VŠB - Technical University of Ostrava,2nd,1
135,Western University,2nd,1
136,Western Washington University,2nd,1
137,University of New South Wales - Australian Defence Force Academy,3rd,3
138,University of Wisconsin-Madison,3rd,3
139,Fachhochschule Stralsund,3rd,2
140,Hochschule Karlsruhe - Technik und Wirtschaft,3rd,2
141,Politecnico di Torino,3rd,2
142,University of Adelaide,3rd,2
143,University of Texas at Arlington,3rd,2
144,Utsunomiya University,3rd,2
145,Villanova University,3rd,2
146,Brunel University London,3rd,1
147,California State Polytechnic University - San Luis Obispo,3rd,1
148,Clemson University,3rd,1
149,De Montfort University,3rd,1
150,Drexel University,3rd,1
151,Instituto Tecnológico de Buenos Aires,3rd,1
152,K. J. Somaiya College of Engineering,3rd,1
153,Kennesaw State University,3rd,1
154,Kookmin University,3rd,1
155,Lancaster  University,3rd,1
156,Liaoning University of Technology,3rd,1
157,Lovely Professional University,3rd,1
158,Luleå University of Technology,3rd,1
159,Marche Polytechnic University,3rd,1
160,Nagoya University,3rd,1
161,National Technical University of Athens,3rd,1
162,Oakland University,3rd,1
163,Rutgers The State University of New Jersey,3rd,1
164,State University of New York at Buffalo,3rd,1
165,Technische Hochschule Mittelhessen,3rd,1
166,University of Aberdeen,3rd,1
167,University of California San Diego,3rd,1
168,University of Glasgow,3rd,1
169,University of Malaga,3rd,1
170,University of Nebraska–Lincoln,3rd,1
171,University of Sydney,3rd,1
172,University of Toledo,3rd,1
173,University of Waikato,3rd,1
174,Université de Sherbrooke,3rd,1
175,Tallinn TU UAS,4th,3
176,Kobe University,4th,2
177,Loughborough University,4th,2
178,Purdue University - West Lafayette,4th,2
179,Swinburne University of Technology,4th,2
180,Universidade Federal do Rio de Janeiro,4th,2
181,University of Maribor,4th,2
182,École Polytechnique de Montréal,4th,2
183,Escola Politécnica da Universidade de São Paulo,4th,1
184,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,4th,1
185,Hochschule Darmstadt UAS,4th,1
186,Hochschule für Angewandte Wissenschaften Hamburg,4th,1
187,Kanazawa Institute of Technology,4th,1
188,Kansas State University,4th,1
189,Osaka Sangyo University,4th,1
190,Pellissippi State Community College,4th,1
191,Pimpri Chinchwad College Of Engineering,4th,1
192,PSG College of Technology,4th,1
193,Ritsumeikan University,4th,1
194,South Dakota State University,4th,1
195,TAMK University of Applied Sciences,4th,1
196,Technische Universität Wien,4th,1
197,The University of Michigan-Dearborn,4th,1
198,Tokyo City University,4th,1
199,Tokyo University of Science,4th,1
200,University of California Irvine,4th,1
201,University of Technology Sydney,4th,1
202,Università degli Studi della Tuscia,4th,1
203,Università degli Studi di Roma La Sapienza,4th,1
204,Università di Pisa,4th,1
205,Vishwakarma Institute of Technology,4th,1
206,Aristotle University of Thessaloniki,5th,3
207,Lawrence Technological University,5th,3
208,University of Leeds,5th,3
209,University of Missouri,5th,3
210,Duale Hochschule Baden-Württemberg Ravensburg,5th,2
211,Hochschule RheinMain,5th,2
212,Louisiana State University,5th,2
213,Universitatea Transilvania din Braşov,5th,2
214,University of Alberta,5th,2
215,Brown University,5th,1
216,Escola Politècnica Superior d'Enginyeria de Manresa,5th,1
217,Fachhochschule Aachen,5th,1
218,Indian Institute of Technology Madras,5th,1
219,Oregon Institute of Technology,5th,1
220,Shibaura Institute of Technology,5th,1
221,Staffordshire University,5th,1
222,Széchenyi István University,5th,1
223,UAS Würzburg-Schweinfurt,5th,1
224,Universidade de Lisboa - Instituto Superior Técnico,5th,1
225,Universidade Federal de Santa Maria,5th,1
226,University of Canterbury,5th,1
227,University of Evansville,5th,1
228,University of Malta,5th,1
229,University of North Carolina at Charlotte,5th,1
230,University of Seville,5th,1
231,University of Wales Trinity Saint David,5th,1
232,Università degli Studi di Firenze,5th,1
233,Université du Québec à Trois-Rivières,5th,1
234,Waseda University,5th,1
235,Universidade Federal de São João del Rei,6th,2
236,Université Laval,6th,2
237,Arizona State University,6th,1
238,Australian National University,6th,1
239,California State University Sacramento,6th,1
240,Dartmouth College,6th,1
241,Deakin University,6th,1
242,Dwarkadas. J. Sanghvi College of Engineering,6th,1
243,Fachhochschule Konstanz,6th,1
244,Gifu University,6th,1
245,Hochschule für Technik und Wirtschaft Berlin,6th,1
246,Hubei University of Automotive Technology,6th,1
247,KTH Royal Institute of Technology,6th,1
248,Kumaraguru College of Technology,6th,1
249,Kyoto University,6th,1
250,Osaka Institute of Technology,6th,1
251,Ryerson University,6th,1
252,Swansea University,6th,1
253,Technische Universiteit Eindhoven,6th,1
254,Technische Universität Bergakademie Freiberg,6th,1
255,The University of Newcastle,6th,1
256,Universidad Europea de Madrid,6th,1
257,University of Alabama,6th,1
258,University of Louisville,6th,1
259,University of Miskolc,6th,1
260,University of North Dakota,6th,1
261,University of Oulu,6th,1
262,University of Texas at Austin,6th,1
263,University of Thessaly,6th,1
264,Westsächsische Hochschule Zwickau,6th,1
265,University of Calgary,7th,2
266,University of Minnesota Twin Cities,7th,2
267,University of the West of England,7th,2
268,Worcester Polytechnic Institute,7th,2
269,Carleton University,7th,1
270,Columbia University,7th,1
271,Duke University,7th,1
272,Kingston University,7th,1
273,Queensland University of Technology,7th,1
274,Sardar Patel College of Engineering Mumbai,7th,1
275,Technische Hochschule Ostwestfalen-Lippe,7th,1
276,Universidade Federal da Bahia,7th,1
277,University Carlos III of Madrid,7th,1
278,University of Belgrade (Универзитет у Београду),7th,1
279,University of Oklahoma,7th,1
280,University of Ulster,7th,1
281,University of Yamanashi,7th,1
282,VIT University - Chennai,7th,1
283,Florida Atlantic University,8th,1
284,Hochschule Heilbronn,8th,1
285,Indian Institute of Technology Kharagpur,8th,1
286,Nagoya Institute of Technology,8th,1
287,Norwegian University of Science and Technology,8th,1
288,Ostfalia University of Applied Sciences,8th,1
289,Sanyo-Onoda City University at Tokyo University of Science,8th,1
290,Technical University of Liberec,8th,1
291,Technion - Israel Institute of Technology,8th,1
292,Technische Hochschule Köln,8th,1
293,United States Naval Academy,8th,1
294,Universidad Simón Bolívar,8th,1
295,Universidade de Brasília,8th,1
296,Universidade Federal de Santa Catarina,8th,1
297,Universitat Jaume I,8th,1
298,University of Burgundy - ISAT,8th,1
299,University of Cincinnati,8th,1
300,University of Manchester,8th,1
301,University of New Mexico,8th,1
302,University of Puerto Rico,8th,1
303,University of Strathclyde,8th,1
304,Victoria University Australia,8th,1
305,Università del Salento,9th,2
306,Democritus University of Thrace,9th,1
307,Fachhochschule Hannover,9th,1
308,Iowa State University,9th,1
309,King Mongkut's University of Technology Thonburi,9th,1
310,McGill University,9th,1
311,Middle Tennessee State University,9th,1
312,Tokyo Denki University,9th,1
313,Universidade Federal Fluminense - Niterói,9th,1
314,Universidade Independente,9th,1
315,University of British Columbia - Vancouver,9th,1
316,University of Huddersfield,9th,1
317,University of Idaho,9th,1
318,University of Ontario Institute of Technology,9th,1
319,University of Southern California,9th,1
320,University of Surrey,9th,1
321,Università degli Studi di Cagliari,9th,1
322,Università degli Studi di Ferrara,9th,1
323,Universität Bayreuth,9th,1
324,Warsaw University of Technology,9th,1
325,Western Michigan University,9th,1
326,Western Sydney University,9th,1
327,Yeungnam University College,9th,1
328,Università degli Studi di Roma Tor Vergata,10th,2
329,California State University Fullerton,10th,1
330,Clarkson University,10th,1
331,Concordia University,10th,1
332,Doshisha University,10th,1
333,Flinders University,10th,1
334,Georgia Southern University,10th,1
335,Honda Technical College Kansai,10th,1
336,Imperial College London,10th,1
337,Kogakuin University,10th,1
338,Lehigh University,10th,1
339,Milwaukee School of Engineering,10th,1
340,MIT World Peace University,10th,1
341,Prince of Songkla University,10th,1
342,Rheinisch-Westfälische Technische Hochschule Aachen,10th,1
343,Sheffield Hallam University,10th,1
344,Togliatti State University,10th,1
345,Tokyo Institute of Technology,10th,1
346,Universidade Federal de Itajubá - Itabira,10th,1
347,Universidade Federal de Itajubá - Itajubá,10th,1
348,University of Arizona,10th,1
349,University of Brescia,10th,1
350,University of Guelph,10th,1
351,University of New Hampshire,10th,1
352,University of the Basque Country,10th,1
353,University of Virginia,10th,1
354,VIT University - Vellore,10th,1
355,West Virginia University,10th,1
356,Queen's University,11th,2
357,Brigham Young University,11th,1
358,Escola Universitària Salesiana de Sarrià (UAB),11th,1
359,FH Campus Wien,11th,1
360,Gdańsk University of Technology,11th,1
361,Hiroshima University,11th,1
362,Hochschule Bonn-Rhein-Sieg,11th,1
363,Hochschule Mannheim,11th,1
364,Lafayette College,11th,1
365,Manchester Metropolitan University,11th,1
366,Minnesota State University Mankato,11th,1
367,Okayama University,11th,1
368,Otto-von-Guericke-Universität Magdeburg,11th,1
369,Technische Hochschule Lübeck,11th,1
370,Ulm University of Applied Sciences,11th,1
371,University of California Santa Barbara,11th,1
372,University of Central Florida,11th,1
373,University of Rijeka,11th,1
374,University of South Australia,11th,1
375,University of Split,11th,1
376,University of Victoria,11th,1
377,University of Windsor,11th,1
378,Università degli Studi di Napoli Federico II,11th,1
379,Wayne State University,11th,1
380,Aalborg University,12th,1
381,California State University Fresno,12th,1
382,John von Neumann University,12th,1
383,Keio University,12th,1
384,Kumoh National Institute of Technology,12th,1
385,McMaster University,12th,1
386,Meijo University,12th,1
387,Mississippi State University,12th,1
388,Northern Illinois University,12th,1
389,Southern Illinois University Carbondale,12th,1
390,Technical University of Sofia,12th,1
391,Technische Universität Berlin,12th,1
392,TECNUN - University of Navarra,12th,1
393,UNESP - Campus de Ilha Solteira,12th,1
394,Universidad Rey Juan Carlos,12th,1
395,Universidade Federal do Rio Grande do Sul,12th,1
396,University of Cadiz,12th,1
397,University of Southampton,12th,1
398,University of Ulsan,12th,1
399,University Politehnica Of Bucharest,12th,1
400,Bradley University,13th,2
401,Bauman Moscow State Technical University,13th,1
402,Federal University of Paraíba,13th,1
403,Gheorghe Asachi Technical University of Iaşi,13th,1
404,Heriot-Watt University,13th,1
405,Hochschule für Technik und Wirtschaft Mittweida,13th,1
406,Hochschule Pforzheim,13th,1
407,Kinki University,13th,1
408,Kyoto Institute of Technology,13th,1
409,Kyushu Institute of Technology,13th,1
410,Loyola Marymount University,13th,1
411,Massachusetts Institute of Technology,13th,1
412,Meisei University,13th,1
413,Moscow Polytechnic University,13th,1
414,Universidad de Vigo,13th,1
415,Universidad LaSalle,13th,1
416,University of North Texas,13th,1
417,University of Ottawa,13th,1
418,University of Portsmouth,13th,1
419,Cégep du Vieux Montréal,14th,1
420,Hochschule Niederrhein,14th,1
421,Hokkaido University,14th,1
422,Institute of Technologists,14th,1
423,Linköping University,14th,1
424,Northwestern University,14th,1
425,Oklahoma State University - Stillwater,14th,1
426,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,14th,1
427,Ruhr-Universität Bochum,14th,1
428,St. Cloud State University,14th,1
429,Universidad Politécnica de Madrid (UPM),14th,1
430,Università degli Studi di Parma,14th,1
431,University of Southern Queensland,15th,2
432,Ben-Gurion University of the Negev,15th,1
433,Hunan University,15th,1
434,Nippon Institute of Technology,15th,1
435,Old Dominion University,15th,1
436,São Paulo State University - UNESP - Bauru,15th,1
437,Technische Universität Kaiserslautern,15th,1
438,UniSALESIANO Araçatuba,15th,1
439,University of California Berkeley,15th,1
440,University of Illinois at Chicago,15th,1
441,University of Sheffield,15th,1
442,Aston University,16th,1
443,Fachhochschule für Wirtschaft und Technik,16th,1
444,Faculty of Textile Science & Technology. Shinshu University,16th,1
445,Guangxi University of Science and Technology,16th,1
446,Harbin Institute of Technology at Weihai,16th,1
447,Reykjavík University,16th,1
448,Universitas Negeri Yogyakarta,16th,1
449,Universiti Teknologi MARA,16th,1
450,University of California Los Angeles,16th,1
451,University of Delaware,16th,1
452,University of Zagreb,16th,1
453,York College of Pennsylvania,16th,1
454,Colorado State University,17th,1
455,Fachhochschule Osnabrück,17th,1
456,Hochschule Offenburg,17th,1
457,Hoseo University,17th,1
458,National Tsing Hua University,17th,1
459,Penn State Harrisburg,17th,1
460,Seikei University,17th,1
461,Shizuoka Institute of Science and Technology,17th,1
462,University of Agder,17th,1
463,University of Hartford,17th,1
464,Vanderbilt University,17th,1
465,Saarland University,18th,2
466,Bergische Universität Wuppertal,18th,1
467,California Baptist University,18th,1
468,Michigan Technological University,18th,1
469,Pittsburg State University,18th,1
470,Siam University,18th,1
471,South Dakota School of Mines and Technology,18th,1
472,Tokyo University of Agriculture and Technology,18th,1
473,University of Louisiana at Lafayette,18th,1
474,University of Warwick,18th,1
475,University of Wolverhampton,18th,1
476,Universität Siegen,18th,1
477,Wichita State University,18th,1
478,Belgorod state technological university named after V. G. Shukhov,19th,1
479,Central Piedmont Community College,19th,1
480,Deggendorf Institute of Technology,19th,1
481,Instituto Superior de Engenharia de Lisboa,19th,1
482,Istanbul Technical University,19th,1
483,Portland State University,19th,1
484,Technische Universität Dortmund,19th,1
485,University of Colorado at Boulder,19th,1
486,University of Mostar,19th,1
487,University of Pennsylvania,19th,1
488,Université de Versailles-Saint-Quentin-en-Yvelines,19th,1
489,Washington University in St. Louis,19th,1
490,Embry-Riddle Aeronautical University,20th,1
491,Korea University of Technology and Education,20th,1
492,Peoples' Friendship University of Russia,20th,1
493,Santa Clara University,20th,1
494,Southern Illinois University Edwardsville,20th,1
495,Tel Aviv University,20th,1
496,University of Saskatchewan,20th,1
497,Technological University Dublin,21st,2
498,University College Dublin,21st,2
499,Ain Shams University,21st,1
500,Carnegie Mellon University,21st,1
501,Cooper Union,21st,1
502,Marquette University,21st,1
503,North Carolina Agricultural and Technical State University,21st,1
504,Rose-Hulman Institute of Technology,21st,1
505,Saitama University,21st,1
506,United States Air Force Academy,21st,1
507,University of Fukui,21st,1
508,University of Liverpool,21st,1
509,California State University Chico,22nd,1
510,Florida International University,22nd,1
511,Honda Technical College Kanto,22nd,1
512,Indiana University – Purdue University Indianapolis,22nd,1
513,Kurume Institute of Technology,22nd,1
514,Niigata University,22nd,1
515,Southern Methodist University,22nd,1
516,Toyota Technical College Nagoya,22nd,1
517,Universidad de Castilla-La Mancha,22nd,1
518,University of Perugia,22nd,1
519,Daido Institute of Technology,23rd,2
520,Delhi Technological University,23rd,1
521,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,23rd,1
522,Hope College,23rd,1
523,Instituto Tecnológico de Chihuahua,23rd,1
524,Politecnico di Bari,23rd,1
525,Southern Taiwan University of Technology,23rd,1
526,Syracuse University,23rd,1
527,Tokyo Metropolitan University,23rd,1
528,University of Hull,23rd,1
529,University of Manitoba,23rd,1
530,University of Wisconsin-Platteville,23rd,1
531,Tennessee Technological University,24th,1
532,University of Edinburgh,24th,1
533,University of Exeter,24th,1
534,University of Sussex,24th,1
535,University of Utah,24th,1
536,California State University Long Beach,25th,1
537,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,25th,1
538,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),25th,1
539,San Diego State University,25th,1
540,Teikyo University,25th,1
541,University of California Davis,25th,1
542,Fukui University of Technology,26th,1
543,Karel de Grote University College,26th,1
544,Slovak University of Technology in Bratislava,26th,1
545,University of Cambridge,26th,1
546,University of Moratuwa,26th,1
547,University of Stavanger,26th,1
548,University of Texas at San Antonio,26th,1
549,Brandenburgische Technische Universität Cottbus,27th,1
550,Central Michigan University,27th,1
551,Dalhousie University,27th,1
552,Ferdowsi University of Mashad,27th,1
553,King Mongkut's Institute of Technology Ladkrabang,27th,1
554,Kunsan National University,27th,1
555,Temple University,27th,1
556,Thai-Nichi Institute of Technology,27th,1
557,University of Hawaii at Manoa,27th,1
558,Colorado School of Mines,28th,1
559,Polytechnic Institute of Leiria,28th,1
560,Università degli Studi di Catania,28th,1
561,College of Industrial Technology Nihon University,29th,1
562,Fachhochschule Dortmund,29th,1
563,Leibniz Universität Hannover,29th,1
564,Technische Universität Ilmenau,29th,1
565,Universidad Nacional Autónoma de México,29th,1
566,University of Sunderland,29th,1
567,Xiamen University of Technology,29th,1
568,Cedarville University,30th,1
569,Maejo University,30th,1
570,Montana State University - Bozeman,30th,1
571,Nizhny Novgorod State Technical University,30th,1
572,Osaka Prefecture University,30th,1
573,Sinhgad College of Engineering Vadgaon,30th,1
574,Union College,30th,1
575,University College London,30th,1
576,Universität der Bundeswehr München,30th,1
577,Ural State University of Railway Transport,30th,1
578,Washington State University,30th,1
579,Chiba Institute of Technology,31st,1
580,Polytechnic Institute of New York University,31st,1
581,University of Wyoming,31st,1
582,Lakehead University,32nd,1
583,Newcastle University,32nd,1
584,Universidad Central de Venezuela,32nd,1
585,University of Dundee,33rd,1
586,City University London,34th,1
587,FAMU-FSU College of Engineering,34th,1
588,University of Colorado Denver,34th,1
589,University of Southern Denmark,34th,1
590,Chungbuk National University,35th,1
591,Duale Hochschule Baden-Württemberg Stuttgart,35th,1
592,Escuela Superior de Ingeniería Automotriz (ESIA) Tlalnepa,35th,1
593,Sojo University,35th,1
594,University of Kentucky,35th,1
595,University of Messina,35th,1
596,University of Nottingham,35th,1
597,National Taipei University of Technology,36th,1
598,Shizuoka Professional College of Automobile Technology,36th,1
599,Université du Québec à Chicoutimi,36th,1
600,Hiroshima Institute of Technology,37th,2
601,Monroe County Community College,37th,1
602,Sepuluh Nopember Institute of Technology,38th,1
603,Setsunan University,38th,1
604,University of Alabama in Huntsville,38th,1
605,Recinto Universitario de Mayagüez,39th,1
606,Cape Peninsula University of Technology,40th,1
607,Gadjah Mada University,40th,1
608,HAN University of Applied Sciences,40th,1
609,Okayama University of Science,40th,1
610,California State University Los Angeles,41st,1
611,ESIA San Luis Potosi,41st,1
612,Hanyang University,41st,1
613,University of North Florida,41st,1
614,University of Patras,41st,1
615,Zhejiang University City College,41st,1
616,Stevens Institute of Technology,42nd,2
617,Aichi Institute of Technology,42nd,1
618,Universidad Iberoamericana,42nd,1
619,University of Alabama at Birmingham,42nd,1
620,University of the Pacific,42nd,1
621,University of the West of Scotland,42nd,1
622,Florida Institute of Technology,43rd,1
623,Saitama Institute of Technology,43rd,1
624,University of St. Thomas,43rd,1
625,LeTourneau University,44th,1
626,The University of Texas at Dallas,44th,1
627,Østfold University College,44th,1
628,University of California Riverside,45th,1
629,Aso College of Automotive Engineering and Technology,46th,1
630,Hokkaido Automotive Engineering College,46th,1
631,Virginia Commonwealth University,47th,1
632,Tottori University,48th,1
633,Birmingham City University,49th,1
634,University of Houston,50th,1
635,Ana G. Méndez University - Gurabo,51st,1
636,New Jersey Institute of Technology,51st,1
637,The University of Kitakyushu,51st,1
638,University of Toyama,51st,1
639,Moscow State Automobile & Road Technical University - MADI,52nd,1
640,Sebelas Maret University,54th,1
641,Nelson Mandela Metropolitan University,56th,1
642,Fanshawe College,60th,1
643,Miami University,60th,1
644,University of Maine,61st,1
645,Grand Valley State University,62nd,1
646,Binghamton University,64th,1
647,Memorial University of Newfoundland,64th,1
648,University of Minnesota Duluth,64th,1
649,Case Western Reserve University,66th,1
650,University of British Columbia - Okanagan,66th,1
651,Universidad del Zulia,69th,1
652,Alabama A&M University,71st,1
653,Texas Tech University,74th,1
654,Colorado Mesa University,82nd,1
655,Ferris State University,82nd,1
656,Purdue University - Northwest,83rd,1
657,Polytechnic University of Puerto Rico,84th,1
658,University of Portland,84th,1
659,North Dakota State University,85th,1
660,Saint Louis University,89th,1
661,Universidad Metropolitana,90th,1
662,Acharya Institute of Technology,N/A,0
663,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,N/A,0
664,Ajou University,N/A,0
665,Akita Prefectural University,N/A,0
666,Alexandria University,N/A,0
667,Aligarh Muslim University,N/A,0
668,Amity School of Engineering and Technology,N/A,0
669,Amrita School of Engineering Coimbatore,N/A,0
670,Amrutvahini College Of Engineering Sangamner,N/A,0
671,Aoyama Gakuin University,N/A,0
672,Arab Academy for Science Technology & Maritime Transport (AASTMT),N/A,0
673,Ataturk University,N/A,0
674,Bangalore Institute of Technology,N/A,0
675,Berlin School of Economics,N/A,0
676,Bharati Vidyapeeth College of Engineering,N/A,0
677,Bhartiya Institute of Engineering and Technology,N/A,0
678,Birla Institute of Science and Technology Pilani - Dubai,N/A,0
679,Birla Institute of Technology & Science  Pilani,N/A,0
680,Birla Institute of Technology Mesra,N/A,0
681,BITS Pilani KK Birla Goa Campus,N/A,0
682,Cairo University,N/A,0
683,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,N/A,0
684,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,N/A,0
685,CESI École d’ingénieurs - Nanterre,N/A,0
686,Ceylon-German Technical Training Institute,N/A,0
687,Chaitanya Bharathi Institute of Technology,N/A,0
688,Chandigarh University,N/A,0
689,Charotar University of Science and Technology,N/A,0
690,Cherepovets State University,N/A,0
691,Chitkara University Punjab,N/A,0
692,Chulalongkorn University,N/A,0
693,City College of The City University of New York,N/A,0
694,D.Y. Patil School of Engineering Academy Ambi,N/A,0
695,DHA Suffa University,N/A,0
696,DIT University,N/A,0
697,Dr. Mahalingam College of Engineering and Technology,N/A,0
698,Düzce University,N/A,0
699,Escola de Engenharia de Lorena da Universidade de São Paulo,N/A,0
700,Escuela Superior de Ingeniería Mecánica y Electrica Unidad Politécnica Ticomán,N/A,0
701,Fachhochschule Frankfurt am Main,N/A,0
702,Federation University Australia,N/A,0
703,Fr Conceicao Rodrigues College of Engineering,N/A,0
704,Frederick University,N/A,0
705,G.V.Acharya Institute of Engineering & Technology,N/A,0
706,Galgotias University,N/A,0
707,Grand Canyon University,N/A,0
708,Graphic Era University,N/A,0
709,Gunma University,N/A,0
710,Guru Gobind Singh Indraprastha University,N/A,0
711,Hacettepe University,N/A,0
712,Haldia Institute of Technology,N/A,0
713,Hanze University of Applied Sciences Groningen,N/A,0
714,Helwan University (‏جامعة حلوان),N/A,0
715,Hindustan Institute of Technology and Science,N/A,0
716,HMR Institute of Technology & Management,N/A,0
717,IMT Nord Europe - Douai,N/A,0
718,Indian Institute of Technology Bombay,N/A,0
719,Indian Institute of Technology Delhi,N/A,0
720,Indian Institute of Technology Dhanbad,N/A,0
721,Indian Institute of Technology Kanpur,N/A,0
722,Indian Institute of Technology Roorkee,N/A,0
723,Indira Gandhi Delhi Technical University for Women,N/A,0
724,Institute of Technology Bandung,N/A,0
725,Instituto Politécnico Nacional,N/A,0
726,Instituto Superior de Engenharia de Coimbra,N/A,0
727,Iran University of Science and Technology - Arak,N/A,0
728,Isfahan University of Technology,N/A,0
729,J.C. Bose University of Science and Technology YMCA,N/A,0
730,J.S.S. Academy of Technical Education Noida,N/A,0
731,James Cook University,N/A,0
732,Jordan University of Science and Technology,N/A,0
733,K L University,N/A,0
734,Kakatiya Institute of Technology and Science Warangal,N/A,0
735,Kalinga Institute of Industrial Technology,N/A,0
736,KLE Technological University,N/A,0
737,Koblenz University of Applied Science,N/A,0
738,Kochi University of Technology,N/A,0
739,Kyushu Sangyo University,N/A,0
740,Kyushu University,N/A,0
