Rank,University,Lowest Place,#
787,Universidade Federal de Campina Grande,N/A,0
788,Universidade Federal de Itajubá - Itabira,N/A,0
789,Universidade Federal De Lavras,N/A,0
790,Universidade Federal de Mato Grosso,N/A,0
791,Universidade Federal de Santa Catarina - Joinville,N/A,0
792,Universidade Federal de Santa Catarina,N/A,0
793,Universidade Federal de Sergipe,N/A,0
794,Universidade Federal de São Carlos,N/A,0
795,Universidade Federal de São João del Rei,N/A,0
796,Universidade Federal de Uberlândia - UFU,N/A,0
797,Universidade Federal de Viçosa,N/A,0
798,Universidade Federal do Ceará,N/A,0
799,Universidade Federal do Paraná,N/A,0
800,Universidade Federal do Pará - Campus Tucuruí - UFPA,N/A,0
801,Universidade Federal Fluminense - Niterói,N/A,0
802,Universidade Paulista - Campinas - Campus II,N/A,0
803,Universidade Paulista - Sorocaba,N/A,0
804,Universidade Tecnológica Federal do Paraná,N/A,0
805,Universitat de Girona,N/A,0
806,Universitat Jaume I,N/A,0
807,Universitatea Politehnica Timișoara,N/A,0
808,Universiti Teknologi MARA,N/A,0
809,Universiti Teknologi Petronas,N/A,0
810,University Carlos III of Madrid,N/A,0
811,University Institute of Technology RGPV Bhopal,N/A,0
812,University of Alabama at Birmingham,N/A,0
813,University of Alabama in Huntsville,N/A,0
814,University of Bolton,N/A,0
815,University of Brighton,N/A,0
816,University of Cadiz,N/A,0
817,University of California Davis,N/A,0
818,University of California Riverside,N/A,0
819,University of California Santa Barbara,N/A,0
820,University of Cambridge,N/A,0
821,University of Cyprus,N/A,0
822,University of Delhi,N/A,0
823,University of Derby,N/A,0
824,University of Dundee,N/A,0
825,University of Edinburgh,N/A,0
826,University of Exeter,N/A,0
827,University of Georgia,N/A,0
828,University of Guelph,N/A,0
829,University of Hull,N/A,0
830,University of Idaho,N/A,0
831,University of Indonesia,N/A,0
832,University of Iowa,N/A,0
833,University of Kocaeli,N/A,0
834,University of Ljubljana,N/A,0
835,University of Louisville,N/A,0
836,University of Maine,N/A,0
837,University of Massachusetts Dartmouth,N/A,0
838,University of Massachusetts Lowell,N/A,0
839,University of Miskolc,N/A,0
840,University of Mostar,N/A,0
841,University of New Brunswick,N/A,0
842,University of Northampton,N/A,0
843,University of Patras,N/A,0
844,University of Perugia,N/A,0
845,University of Portland,N/A,0
846,University of Portsmouth,N/A,0
847,University of Regina,N/A,0
848,University of South Australia,N/A,0
849,University of South Carolina,N/A,0
850,University of Southern Denmark,N/A,0
851,University of Southern Queensland,N/A,0
852,University of Stavanger,N/A,0
853,University of the Basque Country,N/A,0
854,University of the West of Scotland,N/A,0
855,University of Ulsan,N/A,0
856,University of Utah,N/A,0
857,University of Valladolid,N/A,0
858,University of West Attica,N/A,0
859,University of Western Macedonia,N/A,0
860,University Politehnica Of Bucharest,N/A,0
861,University Putra Malaysia,N/A,0
862,Università degli Studi di Cagliari,N/A,0
863,Università degli Studi di Catania,N/A,0
864,Università degli Studi di Ferrara,N/A,0
865,Università degli Studi di Salerno,N/A,0
866,Università del Salento,N/A,0
867,Universität der Bundeswehr München,N/A,0
868,Ural State University of Railway Transport,N/A,0
869,Vasavi College of Engineering,N/A,0
870,Vaughn College of Aeronautics and Technology,N/A,0
871,Veer Surendra Sai University of Technology,N/A,0
872,Victoria University Australia,N/A,0
873,Vidyavardhini's College of Engineering and Technology,N/A,0
874,Virginia Commonwealth University,N/A,0
875,Vishwakarma Institute of Information Technology,N/A,0
876,VIT University - Vellore,N/A,0
877,Western Sydney University,N/A,0
878,Yamagata University,N/A,0
879,York College of Pennsylvania,N/A,0
880,Zhejiang University City College,N/A,0
881,Çukurova University,N/A,0
882,École nationale d'aérotechnique,N/A,0
883,École Nationale Supérieure des Arts et Métiers de Lille,N/A,0
