Rank,University,Points
1,Maejo University,127.27
2,Texas A&M University,126.13
3,University of Texas at Arlington,118.33
4,Universidad LaSalle,113.23
5,Yokohama National University,112.61
6,GFR DHBW Ravensburg & Oregon State University,111.98
7,Missouri University of Science and Technology,111.24
8,Universität Stuttgart,109.82
9,Kyoto Institute of Technology,108.09
10,Kyoto University,106.39
11,Centro Universitário da FEI,105.56
12,Ibaraki University,104.32
13,ETH Zürich,104.17
14,Technical University of Munich,103.21
15,Nihon Automobile College,101.31
16,TU Delft,101.24
17,University of Wollongong,101.13
18,Pimpri Chinchwad College Of Engineering,100.0
19,University of Washington,99.73
20,Rochester Institute of Technology,99.51
21,Nagoya Institute of Technology,99.36
22,Technische Universität Graz,99.34
23,École de Technologie Superieure,97.77
24,Helsinki Metropolia University of Applied Sciences,97.47
25,Cornell University,97.3
26,University of Wisconsin-Madison,97.06
27,Monash University,97.04
28,Siam University,96.07
29,Kasetsart University,94.31
30,Utsunomiya University,94.09
31,University of Western Australia,92.29
32,Liaoning University of Technology,90.95
33,Nagoya University,90.69
34,Chiba University,90.67
35,University of Florida,90.44
36,Sophia University,90.21
37,Oregon State University,89.62
38,University of Illinois at Urbana-Champaign,89.15
39,University of Michigan - Ann Arbor,89.1
40,King Mongkut's University of Technology Thonburi,88.74
41,Shibaura Institute of Technology,88.47
42,San José State University,88.44
43,Fachhochschule Joanneum Graz,88.03
44,Hochschule Esslingen,87.78
45,Swinburne University of Technology,87.06
46,Kanazawa Institute of Technology,87.05
47,University of Kansas,86.69
48,Escola de Engenharia de São Carlos da Universidade de São Paulo,86.68
49,Osaka University,86.14
50,Michigan State University,85.93
51,Georgia Institute of Technology,85.79
52,Centro Universitário Facens,85.02
53,Shizuoka Institute of Science and Technology,84.93
54,Ajou University,84.61
55,The Ohio State University,84.21
56,Prince of Songkla University,83.65
57,Westsächsische Hochschule Zwickau,83.6
58,Czech Technical University in Prague,83.55
59,Oxford Brookes University,83.35
60,Universitas Negeri Yogyakarta,82.92
61,The University of Akron,82.67
62,Hanyang University,82.0
63,Tallinn TU UAS,81.99
64,University of Missouri,81.61
65,California State University Northridge,81.59
66,RMIT University,81.3
67,Virginia Polytechnic Institute and State University,80.9
68,Zhejiang University City College,80.82
69,Karlsruhe Institute of Technology,80.66
70,California State Polytechnic University Pomona,80.51
71,The University of Tokyo,80.24
72,Technische Universität Braunschweig,79.94
73,Osaka Sangyo University,79.83
74,Dartmouth College,79.6
75,University of Auckland,79.49
76,Nippon Institute of Technology,78.05
77,Purdue University - West Lafayette,77.56
78,Chalmers University of Technology,77.19
79,Tokyo City University,77.1
80,Auburn University,76.68
81,Beijing Institute of Technology,76.52
82,Kookmin University,76.41
83,Western Washington University,75.12
84,University of Canterbury,74.8
85,University of California Berkeley,74.73
86,Instituto Tecnológico de Buenos Aires,74.7
87,Universität Kassel,74.09
88,Hochschule für Angewandte Wissenschaften Hamburg,73.7
89,Technische Universität Bergakademie Freiberg,73.4
90,Tokyo Institute of Technology,73.25
91,Shizuoka University,73.22
92,Tokai University,73.2
93,Clemson University,73.12
94,Santa Clara University,73.09
95,Kobe University,72.98
96,Universidade Federal de Minas Gerais,72.77
97,Università degli studi di Padova,72.46
98,University of Cincinnati,72.2
99,École Polytechnique de Montréal,72.16
100,Edith Cowan University,71.61
101,University of New Mexico,71.55
102,University of Bath,70.83
103,University of Maryland,70.81
104,Pennsylvania State University,70.8
105,University of Oklahoma,70.78
106,Politecnico di Torino,70.63
107,Western University,70.25
108,University of Minnesota Twin Cities,70.2
109,University of Toledo,70.01
110,University of West Bohemia,69.71
111,Rose-Hulman Institute of Technology,69.32
112,Fachhochschule Coburg,69.18
113,Brno University of Technology,69.17
