Rank,University,Lowest Place,#
55,Friedrich-Alexander-Universität Erlangen-Nürnberg,1st,1
56,Griffith University,1st,1
57,Guru Gobind Singh Indraprastha University,1st,1
58,Hochschule Niederrhein,1st,1
59,Instituto Tecnológico de Chihuahua,1st,1
60,K. J. Somaiya College of Engineering,1st,1
61,Kanazawa University,1st,1
62,Kookmin University,1st,1
63,Kyoto Institute of Technology,1st,1
64,Kyoto University,1st,1
65,Loughborough University,1st,1
66,Meijo University,1st,1
67,Michigan State University,1st,1
68,Monash University,1st,1
69,Moscow Polytechnic University,1st,1
70,National Technical University of Athens,1st,1
71,Nippon Institute of Technology,1st,1
72,Northern Illinois University,1st,1
73,Otto-von-Guericke-Universität Magdeburg,1st,1
74,Pennsylvania State University,1st,1
75,Politecnico di Milano,1st,1
76,R.V.College of Engineering,1st,1
77,RMIT University,1st,1
78,Ryerson University,1st,1
79,Sinhgad College of Engineering Vadgaon,1st,1
80,Smt. Kashibai Navale College of Engineering,1st,1
81,Southern Illinois University Carbondale,1st,1
82,Technical University of Munich,1st,1
83,Technische Universität Berlin,1st,1
84,Technische Universität Braunschweig,1st,1
85,Technische Universität Wien,1st,1
86,Thapar Institute of Engineering and Technology,1st,1
87,TU Delft,1st,1
88,Universidad Europea de Madrid,1st,1
89,Universidade Federal do Rio de Janeiro,1st,1
90,Universitat Politécnica de Valéncia,1st,1
91,University of Aberdeen,1st,1
92,University of Arizona,1st,1
93,University of Brescia,1st,1
94,University of Calgary,1st,1
95,University of Connecticut,1st,1
96,University of Florida,1st,1
97,University Of Hertfordshire,1st,1
98,University of Liverpool,1st,1
99,University of Manitoba,1st,1
100,University of Queensland,1st,1
101,University of Rijeka,1st,1
102,University of Sheffield,1st,1
103,University of Thessaly,1st,1
104,University of Wollongong,1st,1
105,Università degli studi di Padova,1st,1
106,Università degli Studi di Roma La Sapienza,1st,1
107,Università del Salento,1st,1
108,Università della Calabria,1st,1
109,VŠB - Technical University of Ostrava,1st,1
110,Wayne State University,1st,1
111,Keio University,2nd,3
112,Brno University of Technology,2nd,2
113,Centro Federal de Educação Tecnológica de Minas Gerais,2nd,2
114,Delhi Technological University,2nd,2
115,Fachhochschule München,2nd,2
116,The University of Akron,2nd,2
117,Tokyo City University,2nd,2
118,University of Western Australia,2nd,2
119,Białystok University of Technology,2nd,1
120,Birmingham City University,2nd,1
121,Budapest University of Technology and Economics,2nd,1
122,California State University Northridge,2nd,1
123,Cardiff University Wales,2nd,1
124,Central Michigan University,2nd,1
125,Chalmers University of Technology,2nd,1
126,Columbia University,2nd,1
127,Dartmouth College,2nd,1
128,Drexel University,2nd,1
129,Georgia Institute of Technology,2nd,1
130,Hochschule für Angewandte Wissenschaften Hamburg,2nd,1
131,Hochschule für Technik und Wirtschaft Mittweida,2nd,1
132,Indian Institute of Technology Bombay,2nd,1
133,Indian Institute of Technology Madras,2nd,1
134,Iowa State University,2nd,1
135,Kanazawa Institute of Technology,2nd,1
136,Kansas State University,2nd,1
137,Kumoh National Institute of Technology,2nd,1
138,Manipal Academy of Higher Education,2nd,1
139,Michigan Technological University,2nd,1
140,Nagoya Institute of Technology,2nd,1
141,National Institute of Technology - Jamshedpur,2nd,1
142,North Dakota State University,2nd,1
143,Politecnico di Bari,2nd,1
144,Sheffield Hallam University,2nd,1
145,Slovak University of Technology in Bratislava,2nd,1
146,SRM Institute of Science and Technology - Kattankulathur,2nd,1
147,Swansea University,2nd,1
148,Széchenyi István University,2nd,1
149,Technische Hochschule Lübeck,2nd,1
150,Technische Hochschule Ostwestfalen-Lippe,2nd,1
151,Technische Universität Graz,2nd,1
152,The Ohio State University,2nd,1
153,Universidade Federal do Rio Grande do Sul,2nd,1
154,University of California Berkeley,2nd,1
155,University of Cambridge,2nd,1
156,University of Huddersfield,2nd,1
157,University of Louisiana at Lafayette,2nd,1
158,University of Malta,2nd,1
159,University of Minnesota Twin Cities,2nd,1
160,University of Missouri,2nd,1
161,University of New Mexico,2nd,1
162,University of Surrey,2nd,1
163,University of the West of England,2nd,1
164,Università degli Studi di Ferrara,2nd,1
165,Université du Québec à Chicoutimi,2nd,1
166,VIT University - Vellore,2nd,1
167,Western Washington University,2nd,1
168,Yokohama National University,2nd,1
169,École Centrale de Lyon,2nd,1
170,École de Technologie Superieure,2nd,1
171,Universität Paderborn,3rd,3
172,Brunel University London,3rd,2
173,Honda Technical College Kansai,3rd,2
174,Ostbayerische Technische Hochschule Regensburg,3rd,2
175,TAMK University of Applied Sciences,3rd,2
176,University of British Columbia - Vancouver,3rd,2
177,Aligarh Muslim University,3rd,1
178,Aristotle University of Thessaloniki,3rd,1
179,Berlin School of Economics,3rd,1
180,Cairo University,3rd,1
181,College of Science and Technology Nihon University,3rd,1
182,Cornell University,3rd,1
183,Escola Politècnica Superior d'Enginyeria de Manresa,3rd,1
184,Escola Politécnica da Universidade de São Paulo,3rd,1
185,Hindustan Institute of Technology and Science,3rd,1
186,Instituto Mauá de Tecnologia,3rd,1
187,Liverpool John Moores University,3rd,1
188,Marche Polytechnic University,3rd,1
189,Oakland University,3rd,1
190,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),3rd,1
191,PES University,3rd,1
192,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,3rd,1
193,Sophia University,3rd,1
194,South Dakota State University,3rd,1
195,Tallinn TU UAS,3rd,1
196,The University of Tokyo,3rd,1
197,Tokyo University of Agriculture and Technology,3rd,1
198,Universidad de Vigo,3rd,1
199,Universidad Nacional Autónoma de México,3rd,1
200,Universidade Estadual Paulista - Guaratinguetá,3rd,1
201,Universidade Federal de Minas Gerais,3rd,1
202,University of Agder,3rd,1
203,University of Dundee,3rd,1
204,University of Guelph,3rd,1
205,University of Kentucky,3rd,1
206,University of Massachusetts Lowell,3rd,1
207,University of Oklahoma,3rd,1
208,University of Tasmania,3rd,1
209,University of Texas at Arlington,3rd,1
210,University of Texas at San Antonio,3rd,1
211,University of the Basque Country,3rd,1
212,University of Waikato,3rd,1
213,University of Zagreb,3rd,1
214,Università degli Studi di Roma Tor Vergata,3rd,1
215,Universität Kassel,3rd,1
216,Vanderbilt University,3rd,1
217,Hochschule Darmstadt UAS,4th,2
218,University of Belgrade (Универзитет у Београду),4th,2
219,University of Puerto Rico,4th,2
220,University of Toledo,4th,2
221,École Polytechnique de Montréal,4th,2
222,Brown University,4th,1
223,Fachhochschule Aachen,4th,1
224,Gujarat Technological University,4th,1
225,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,4th,1
226,Hochschule Heilbronn,4th,1
227,Hunan University,4th,1
228,Kalinga Institute of Industrial Technology,4th,1
229,Kokushikan University,4th,1
230,Kyushu Institute of Technology,4th,1
231,Massachusetts Institute of Technology,4th,1
232,McGill University,4th,1
233,Missouri University of Science and Technology,4th,1
234,Nagoya University,4th,1
235,Niigata University,4th,1
236,North Carolina State University,4th,1
237,Norwegian University of Science and Technology,4th,1
238,Oklahoma State University - Stillwater,4th,1
239,Ramaiah Institute of Technology,4th,1
240,Ruhr-Universität Bochum,4th,1
241,Rzeszów University of Technology,4th,1
242,Saint Louis University,4th,1
243,Shibaura Institute of Technology,4th,1
244,Technische Universität Darmstadt,4th,1
245,TECNUN - University of Navarra,4th,1
246,UAS Würzburg-Schweinfurt,4th,1
247,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,4th,1
248,United States Naval Academy,4th,1
249,Universidade de Lisboa - Instituto Superior Técnico,4th,1
250,Universidade Federal Fluminense - Niterói,4th,1
251,Universidade Paulista,4th,1
252,University of Adelaide,4th,1
253,University of Central Lancashire,4th,1
254,University of Maribor,4th,1
255,University of Michigan - Ann Arbor,4th,1
256,University of Saskatchewan,4th,1
257,University of Seville,4th,1
258,University of Southampton,4th,1
259,University of Sydney,4th,1
260,University of Victoria,4th,1
261,Université Laval,4th,1
262,Villanova University,4th,1
263,Westsächsische Hochschule Zwickau,4th,1
264,Aston University,5th,2
265,Flinders University,5th,2
266,San Diego State University,5th,2
267,Technion - Israel Institute of Technology,5th,2
268,Yeungnam University College,5th,2
269,Czech University of Life Sciences Prague,5th,1
270,Helsinki Metropolia University of Applied Sciences,5th,1
271,Lehigh University,5th,1
272,Lund University,5th,1
273,Purdue University - West Lafayette,5th,1
274,Rensselaer Polytechnic Institute,5th,1
275,San José State University,5th,1
276,Shri G.S. Institute of Technology and Science Indore,5th,1
277,State University of New York at Buffalo,5th,1
278,Swinburne University of Technology,5th,1
279,Tokyo University of Science,5th,1
280,UNESP - Campus de Ilha Solteira,5th,1
281,Universidad Politécnica de Madrid (UPM),5th,1
282,Universidade Federal de Santa Maria,5th,1
283,Universidade Tecnológica Federal do Paraná,5th,1
284,University of Auckland,5th,1
285,University of Cadiz,5th,1
286,University of California Irvine,5th,1
287,University of Colorado at Boulder,5th,1
288,University of Melbourne,5th,1
289,University of New South Wales - Australian Defence Force Academy,5th,1
290,University of Pennsylvania,5th,1
291,University of Portsmouth,5th,1
292,University of Warwick,5th,1
293,University of Windsor,5th,1
294,Università degli Studi di Napoli Federico II,5th,1
295,Worcester Polytechnic Institute,5th,1
296,Australian National University,6th,3
297,Kinki University,6th,2
298,Lancaster  University,6th,2
299,University of Illinois at Chicago,6th,2
300,University of Ontario Institute of Technology,6th,2
301,Università degli Studi della Tuscia,6th,2
302,Arab Academy for Science Technology & Maritime Transport (AASTMT),6th,1
303,Auburn University,6th,1
304,Fachhochschule für Wirtschaft und Technik,6th,1
305,Heriot-Watt University,6th,1
306,Hochschule RheinMain,6th,1
307,Honda Technical College Kanto,6th,1
308,Kobe University,6th,1
309,Kogakuin University,6th,1
310,KTH Royal Institute of Technology,6th,1
311,Marathwada Mitra Mandal's College of Engineering,6th,1
312,Queensland University of Technology,6th,1
313,Saarland University,6th,1
314,Technische Universität Kaiserslautern,6th,1
315,Ulm University of Applied Sciences,6th,1
316,Universidad Central de Venezuela,6th,1
317,Universidade Federal de Santa Catarina,6th,1
318,Universidade Federal do Ceará,6th,1
319,Universidade Federal do Paraná,6th,1
320,University of California Los Angeles,6th,1
321,University of Manchester,6th,1
322,University of Perugia,6th,1
323,University of Pittsburgh,6th,1
324,University of Wales Trinity Saint David,6th,1
325,University of Wisconsin-Platteville,6th,1
326,Università degli Studi di Parma,6th,1
327,Universität Bayreuth,6th,1
328,Virginia Polytechnic Institute and State University,6th,1
329,VIT University - Chennai,6th,1
330,Wroclaw University of Technology,6th,1
331,Xiamen University of Technology,6th,1
332,Yıldız Technical University,6th,1
333,Silesian University of Technology,7th,2
334,Aichi Institute of Technology,7th,1
335,California State Polytechnic University - San Luis Obispo,7th,1
336,California State University Chico,7th,1
337,Curtin University,7th,1
338,Fachhochschule Hannover,7th,1
339,Grand Valley State University,7th,1
340,Indian Institute of Technology Roorkee,7th,1
341,Ostfalia University of Applied Sciences,7th,1
342,Portland State University,7th,1
343,Poznan University of Technology,7th,1
344,Shizuoka University,7th,1
345,St. Cloud State University,7th,1
346,Temple University,7th,1
347,Texas A&M University,7th,1
348,Tokyo Metropolitan College of Industrial Technology,7th,1
349,Universidade Federal de Itajubá - Itajubá,7th,1
350,University College Dublin,7th,1
351,University of California San Diego,7th,1
352,University of Hartford,7th,1
353,University of Kansas,7th,1
354,University of Maryland,7th,1
355,University of South Australia,7th,1
356,University of Washington,7th,1
357,Vishwakarma Institute of Technology,7th,1
358,Western University,7th,1
359,Rutgers The State University of New Jersey,8th,2
360,Universidade Federal de Santa Catarina - Joinville,8th,2
361,Universitatea Transilvania din Braşov,8th,2
362,Ben-Gurion University of the Negev,8th,1
363,Birla Institute of Technology & Science  Pilani,8th,1
364,Cedarville University,8th,1
365,Deakin University,8th,1
366,Duke University,8th,1
367,Ecole Nationale d'Ingénieurs de Metz,8th,1
368,Fachhochschule Dortmund,8th,1
369,Gdańsk University of Technology,8th,1
370,Georgia Southern University,8th,1
371,Hochschule für Technik und Wirtschaft Berlin,8th,1
372,MIT World Peace University,8th,1
373,Oregon State University,8th,1
374,Osaka City University,8th,1
375,Recinto Universitario de Mayagüez,8th,1
376,Sanyo-Onoda City University at Tokyo University of Science,8th,1
377,Technical University of Liberec,8th,1
378,Tel Aviv University,8th,1
379,University of Central Florida,8th,1
380,University of Glasgow,8th,1
381,University of North Texas,8th,1
382,University of South Florida,8th,1
383,University of Ulster,8th,1
384,Université du Québec à Trois-Rivières,8th,1
385,Utsunomiya University,8th,1
386,Vishwakarma Institute of Information Technology,8th,1
387,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,9th,2
388,Seikei University,9th,2
389,Technische Universiteit Eindhoven,9th,2
390,Birla Institute of Technology Mesra,9th,1
391,Chungbuk National University,9th,1
392,Cégep du Vieux Montréal,9th,1
393,Escola de Engenharia de Lorena da Universidade de São Paulo,9th,1
394,Fachhochschule Kiel,9th,1
395,Hiroshima University,9th,1
396,Indian Institute of Technology Kanpur,9th,1
397,Nihon Automobile College,9th,1
398,Odessa Polytechnic National State University,9th,1
399,PEC University of Technology,9th,1
400,São Paulo State University - UNESP - Bauru,9th,1
401,The University of Newcastle,9th,1
402,Tokai University,9th,1
403,Tsinghua University,9th,1
404,Universidad Panamericana Sede México,9th,1
405,University of Exeter,9th,1
406,University of North Dakota,9th,1
407,University of Waterloo,9th,1
408,Victoria University Australia,9th,1
409,Warsaw University of Technology,9th,1
410,York College of Pennsylvania,9th,1
411,University of Technology Sydney,10th,2
412,Brandenburgische Technische Universität Cottbus,10th,1
413,California State University Sacramento,10th,1
414,Chiba Institute of Technology,10th,1
415,Chiba University,10th,1
416,Colorado Mesa University,10th,1
417,Ferris State University,10th,1
418,FH Campus Wien,10th,1
419,Gifu University,10th,1
420,Hochschule Pforzheim,10th,1
421,Karlstad University,10th,1
422,Lafayette College,10th,1
423,National Institute of Technology - Karnataka,10th,1
424,Osaka Sangyo University,10th,1
425,Polytechnic University of Puerto Rico,10th,1
426,Staffordshire University,10th,1
427,Thakur College of Engineering and Technology,10th,1
428,Universidad Rey Juan Carlos,10th,1
429,Universitat Jaume I,10th,1
430,University of Canterbury,10th,1
431,University of Idaho,10th,1
432,University of Nebraska–Lincoln,10th,1
433,University of Southern Queensland,10th,1
434,University of Split,10th,1
435,University of West Bohemia,10th,1
436,Bauman Moscow State Technical University,11th,2
437,Amity School of Engineering and Technology,11th,1
438,Democritus University of Thrace,11th,1
439,DHA Suffa University,11th,1
440,Gadjah Mada University,11th,1
441,Harbin Institute of Technology at Weihai,11th,1
442,Hochschule Mannheim,11th,1
443,Hochschule Offenburg,11th,1
444,KLE Technological University,11th,1
445,Luleå University of Technology,11th,1
446,Manchester Metropolitan University,11th,1
447,Middle East Technical University,11th,1
448,Okayama University,11th,1
449,Queen's University Belfast,11th,1
450,Technische Hochschule Mittelhessen,11th,1
451,Technische Universität Bergakademie Freiberg,11th,1
452,Technological University Dublin,11th,1
453,Universidade Federal de São João del Rei,11th,1
454,University of California Davis,11th,1
455,University of Delaware,11th,1
456,University of Louisville,11th,1
457,Western Michigan University,11th,1
458,AGH University of Science and Technology,12th,2
459,Birla Institute of Science and Technology Pilani - Dubai,12th,2
460,McMaster University,12th,2
461,Escola Universitària Salesiana de Sarrià (UAB),12th,1
462,Fachhochschule Osnabrück,12th,1
463,Ibaraki University,12th,1
464,MCT's Rajiv Gandhi Institute of Technology,12th,1
465,Minnesota State University Mankato,12th,1
466,Monroe County Community College,12th,1
467,National Institute of Technology - Kurukshetra,12th,1
468,Nirma University,12th,1
469,Oregon Institute of Technology,12th,1
470,Polytechnic Institute of Leiria,12th,1
471,Prince of Songkla University,12th,1
472,Queen's University,12th,1
473,Sardar Patel College of Engineering Mumbai,12th,1
474,Universidade de Brasília,12th,1
475,Universidade Federal de São Carlos,12th,1
476,University of Burgundy - ISAT,12th,1
477,University of Edinburgh,12th,1
478,University of Malaga,12th,1
479,University of Ottawa,13th,2
480,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,13th,1
481,Colorado State University,13th,1
482,Duale Hochschule Baden-Württemberg Ravensburg,13th,1
483,G.V.Acharya Institute of Engineering & Technology,13th,1
484,Gheorghe Asachi Technical University of Iaşi,13th,1
485,Hokkaido University,13th,1
486,J.C. Bose University of Science and Technology YMCA,13th,1
487,Lawrence Technological University,13th,1
488,Saginaw Valley State University,13th,1
489,Technische Universität Dortmund,13th,1
490,Togliatti State University,13th,1
491,Toyohashi University of Technology,13th,1
492,Universidade Federal de Sergipe,13th,1
493,University of Alabama,13th,1
494,University of New Hampshire,13th,1
495,University of Southern California,13th,1
496,University of Yamanashi,14th,2
497,Central Piedmont Community College,14th,1
498,ETH Zürich,14th,1
499,Iran University of Science and Technology - Arak,14th,1
500,Linköping University,14th,1
501,Marquette University,14th,1
502,Netaji Subhas Institute of Technology,14th,1
503,RMD Sinhgad School of Engineering,14th,1
504,Universidad del Zulia,14th,1
505,Universidad Politécnica de Cartagena,14th,1
506,Universidade Federal da Bahia,14th,1
507,Università degli Studi di Catania,14th,1
508,Université de Sherbrooke,14th,1
509,Vidyavardhini's College of Engineering and Technology,14th,1
510,California State University Long Beach,15th,2
511,West Virginia University,15th,2
512,Amrita School of Engineering Coimbatore,15th,1
513,Cooper Union,15th,1
514,Deggendorf Institute of Technology,15th,1
515,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,15th,1
516,Federal University of Paraíba,15th,1
517,Indian Institute of Technology Kharagpur,15th,1
518,NED University of Engineering and Technology,15th,1
519,Peoples' Friendship University of Russia,15th,1
520,Sinhgad Academy Of Engineering,15th,1
521,Stevens Institute of Technology,15th,1
522,University of Fukui,15th,1
523,University of Texas at Austin,15th,1
524,University Politehnica Of Bucharest,15th,1
525,Università degli Studi di Cagliari,15th,1
526,Bhartiya Institute of Engineering and Technology,16th,1
527,DIT University,16th,1
528,King Mongkut's Institute of Technology Ladkrabang,16th,1
529,Rheinisch-Westfälische Technische Hochschule Aachen,16th,1
530,Syracuse University,16th,1
531,Texas Tech University,16th,1
532,Universidad de Castilla-La Mancha,16th,1
533,Universidad de Oriente Venezuela,16th,1
534,University of North Carolina at Charlotte,16th,1
535,Ural State University of Railway Transport,16th,1
536,Western Sydney University,16th,1
537,BITS Pilani KK Birla Goa Campus,17th,1
538,California Baptist University,17th,1
539,De Montfort University,17th,1
540,Korea University of Technology and Education,17th,1
541,Kurume Institute of Technology,17th,1
542,Sepuluh Nopember Institute of Technology,17th,1
543,South Dakota School of Mines and Technology,17th,1
544,United States Air Force Academy,17th,1
545,Universidade Federal de Campina Grande,17th,1
546,Bradley University,18th,2
547,University of Miskolc,18th,2
548,Aalborg University,18th,1
549,Carnegie Mellon University,18th,1
550,Indira Gandhi Delhi Technical University for Women,18th,1
551,John von Neumann University,18th,1
552,Meisei University,18th,1
553,Pimpri Chinchwad College Of Engineering,18th,1
554,Universidade Federal De Lavras,18th,1
555,Washington University in St. Louis,18th,1
556,Chitkara University Punjab,19th,1
557,Colorado School of Mines,19th,1
558,Dalhousie University,19th,1
559,FAMU-FSU College of Engineering,19th,1
560,Galgotias University,19th,1
561,HAN University of Applied Sciences,19th,1
562,Instituto Superior de Engenharia de Lisboa,19th,1
563,Kakatiya Institute of Technology and Science Warangal,19th,1
564,Louisiana State University,19th,1
565,Universidad Metropolitana,19th,1
566,Universitas Negeri Yogyakarta,19th,1
567,University of Ulsan,19th,1
568,Universität Siegen,19th,1
569,Federation University Australia,20th,1
570,Fr Conceicao Rodrigues College of Engineering,20th,1
571,Istanbul Technical University,20th,1
572,Montana State University - Bozeman,20th,1
573,PES Institute of Technology,20th,1
574,Shizuoka Institute of Science and Technology,20th,1
575,Southern Illinois University Edwardsville,20th,1
576,UniSALESIANO Araçatuba,20th,1
577,Universidad LaSalle,20th,1
578,Universidade Federal de Itajubá - Itabira,20th,1
579,University of Kocaeli,20th,1
580,University of Mostar,20th,1
581,University of Patras,20th,1
582,CESI École d’ingénieurs - Nanterre,21st,1
583,Hiroshima Institute of Technology,21st,1
584,M.H. Saboo Siddik College of Engineering,21st,1
585,Pittsburg State University,21st,1
586,Rose-Hulman Institute of Technology,21st,1
587,Universiti Teknologi MARA,21st,1
588,University of Delhi,21st,1
589,University of Sunderland,21st,1
590,University of Sussex,21st,1
591,Düzce University,22nd,1
592,LeTourneau University,22nd,1
593,National Technical University of Ukraine Kyiv Polytechnic Institute,22nd,1
594,National University of Singapore,22nd,1
595,Setsunan University,22nd,1
596,Sri Venkateswara College of Engineering,22nd,1
597,Toyota Technical College Nagoya,22nd,1
598,Universidad Nacional Experimental Politécnica,22nd,1
599,Universidade Comunitária Regional de Chapecó,22nd,1
600,University of Ljubljana,22nd,1
601,University of Salford,22nd,1
602,University of Virginia,22nd,1
603,Imperial College London,23rd,1
604,Nicholls State University,23rd,1
605,Rajarshi Shahu College Of Engineering,23rd,1
606,Ritsumeikan University,23rd,1
607,Symbiosis Institute of Technology,23rd,1
608,Taylor's University,23rd,1
609,Technical University of Sofia,23rd,1
610,The National Institute of Engineering Mysore,23rd,1
611,University of Southern Denmark,23rd,1
612,University of Wolverhampton,23rd,1
613,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,24th,1
614,Ataturk University,24th,1
615,California State University Fullerton,24th,1
616,College of Industrial Technology Nihon University,24th,1
617,Dr. Mahalingam College of Engineering and Technology,24th,1
618,Graphic Era University,24th,1
619,PSG College of Technology,24th,1
620,Rajarambapu Institute of Technology,24th,1
621,Technische Hochschule Köln,24th,1
622,Tongji University,24th,1
623,Universidad Francisco de Vitoria,24th,1
624,University of Oulu,24th,1
625,Universität der Bundeswehr München,24th,1
626,Mississippi State University,25th,2
627,Osaka Institute of Technology,25th,2
628,Tottori University,25th,2
629,Dr. D. Y. Patil Institute Of Engineering and Technology,25th,1
630,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),25th,1
631,Lovely Professional University,25th,1
632,University of California Riverside,25th,1
633,University of Houston,25th,1
634,University of Leicester,25th,1
635,University of Messina,25th,1
636,Waseda University,25th,1
637,Osaka Prefecture University,26th,2
638,Fukui University of Technology,26th,1
639,Instituto Tecnológico de Buenos Aires,26th,1
640,Kyushu Sangyo University,26th,1
641,Middle Tennessee State University,26th,1
642,National University of Sciences and Technology - Karachi,26th,1
643,Rajendra Mane College of Engineering and Technology,26th,1
644,Tyumen Industrial University,26th,1
645,University of South Carolina,26th,1
646,Vasavi College of Engineering,26th,1
647,Veer Surendra Sai University of Technology,26th,1
648,Bergische Universität Wuppertal,27th,1
649,Clarkson University,27th,1
650,Escuela Superior de Ingeniería Automotriz (ESIA) Tlalnepa,27th,1
651,Hacettepe University,27th,1
652,Koblenz University of Applied Science,27th,1
653,Lakehead University,27th,1
654,Universiti Teknologi Petronas,27th,1
655,Belgorod state technological university named after V. G. Shukhov,28th,1
656,Brigham Young University,28th,1
657,Florida Atlantic University,28th,1
658,James Cook University,28th,1
659,National Institute of Technology - Rourkela,28th,1
660,National Tsing Hua University,28th,1
661,Newcastle University,28th,1
662,Old Dominion University,28th,1
663,Sardar Vallabhbhai National Institute of Technology,28th,1
664,Technische Universität Ilmenau,28th,1
665,Tokyo Institute of Technology,28th,1
666,University of the West of Scotland,28th,1
667,Binghamton University,29th,1
668,Kingston University,29th,1
669,Madras Institute of Technology,29th,1
670,Universidad Tecnológica de Pereira,29th,1
671,Universidade Independente,29th,1
672,Universitat de Girona,29th,1
673,University of Evansville,29th,1
674,Arizona State University,30th,1
675,Duale Hochschule Baden-Württemberg Stuttgart,30th,1
676,Kunsan National University,30th,1
677,Milwaukee School of Engineering,30th,1
678,Moscow State Automobile & Road Technical University - MADI,30th,1
679,NBN Sinhgad School Of Engineering,30th,1
680,Technische Universität Dresden,30th,1
681,TKM  College of Engineering,30th,1
682,University of Hull,30th,1
683,University of Toyama,30th,1
684,Washington State University,30th,1
685,California State University Los Angeles,31st,1
686,Cherepovets State University,31st,1
687,City University London,31st,1
688,Ferdowsi University of Mashad,31st,1
689,Kochi University of Technology,31st,1
690,Kumaraguru College of Technology,31st,1
691,K L University,32nd,2
692,Hope College,32nd,1
693,Indian Institute of Technology Delhi,32nd,1
694,Nagesh Karajagi Orchid College Of Engineering & Technology,32nd,1
695,Università degli Studi di Salerno,32nd,1
696,Yamagata University,32nd,1
697,Kyushu University,33rd,2
698,Faculty of Textile Science & Technology. Shinshu University,33rd,1
699,Isfahan University of Technology,33rd,1
700,Purdue University - Northwest,33rd,1
701,Technological Educational Institute of Western Macedonia,33rd,1
702,Thai-Nichi Institute of Technology,33rd,1
703,University of North Florida,33rd,1
704,Charotar University of Science and Technology,34th,1
705,IMT Nord Europe - Douai,34th,1
706,MGM's Jawaharlal Nehru Engineering College,34th,1
707,Nizhny Novgorod State Technical University,34th,1
708,Pune Vidyarti Griha's college of Engineering and Technology,34th,1
709,SRM Institute of Science and Technology NCR Campus,34th,1
710,Universidade Federal de Viçosa,34th,1
711,University of Colorado Denver,34th,1
712,Indian Institute of Technology Dhanbad,35th,1
713,Indiana University – Purdue University Indianapolis,35th,1
714,Institute of Technologists,35th,1
715,Pellissippi State Community College,35th,1
716,Polytechnic Institute of New York University,35th,1
717,Rayat Institute of Engineering and Information Technology,35th,1
718,University of Hawaii at Manoa,35th,1
719,Wichita State University,35th,1
720,Amrutvahini College Of Engineering Sangamner,36th,1
721,Bangalore Institute of Technology,36th,1
722,Chaitanya Bharathi Institute of Technology,36th,1
723,Leibniz Universität Hannover,36th,1
724,Southern Methodist University,36th,1
725,Universidade Federal do Pará - Campus Tucuruí - UFPA,36th,1
726,University College London,36th,1
727,Université de Versailles-Saint-Quentin-en-Yvelines,36th,1
728,Çukurova University,36th,1
729,Uludağ University,37th,1
