Rank,University,Points
1,Hokkaido Automotive Engineering College,100.0
2,Democritus University of Thrace,88.7
3,Instituto Tecnológico de Buenos Aires,82.1
4,Beijing Institute of Technology,71.4
5,Nippon Institute of Technology,67.74
6,University of Virginia,61.4
7,Prince of Songkla University,60.32
8,Togliatti State University,59.52
9,Gujarat Technological University,57.05
10,Universitas Negeri Yogyakarta,55.93
11,California Baptist University,54.1
12,GFR DHBW Ravensburg & Oregon State University,53.89
13,WIZ International College of Information and Technology,52.14
14,Nihon Automobile College,52.13
15,Kyoto Institute of Technology,50.2
16,University of the Pacific,50.2
17,Siam University,49.76
18,Universität Stuttgart,48.66
19,Brno University of Technology,48.09
20,Recinto Universitario de Mayagüez,47.75
21,Tongji University,47.36
22,Technische Universität Berlin,47.03
23,Technische Universität Graz,45.95
24,King Mongkut's University of Technology Thonburi,45.06
25,Széchenyi István University,44.88
26,Hochschule Esslingen,42.61
27,Thai-Nichi Institute of Technology,42.42
28,Friedrich-Alexander-Universität Erlangen-Nürnberg,42.3
29,Rose-Hulman Institute of Technology,41.95
30,San José State University,41.39
31,University of Yamanashi,41.17
32,Centro Universitário Facens,40.64
33,Nagoya Institute of Technology,40.25
34,National Taipei University of Technology,39.94
35,University of California San Diego,39.04
36,Yokohama National University,39.02
37,Wroclaw University of Technology,38.91
38,Centro Universitário da FEI,38.05
39,Griffith University,37.84
40,National Tsing Hua University,37.74
41,National University of Singapore,37.71
42,Villanova University,37.61
43,Hochschule Darmstadt UAS,37.58
44,University of California Berkeley,36.93
45,Hope College,36.76
46,Hochschule Pforzheim,35.61
47,Hubei University of Automotive Technology,35.51
48,Osaka University,35.27
49,Alma Mater Studiorum - Università di Bologna,35.24
50,École Polytechnique de Montréal,34.95
51,Czech Technical University in Prague,33.97
52,Ferdowsi University of Mashad,33.94
53,Hochschule für Technik und Wirtschaft Mittweida,33.81
54,Doshisha University,33.61
55,Technische Hochschule Mittelhessen,33.6
56,Technical University of Munich,33.51
57,Indian Institute of Technology Madras,33.33
58,Xiamen University of Technology,33.33
59,Fachhochschule Coburg,33.3
60,Staffordshire University,33.24
61,Shizuoka Institute of Science and Technology,33.16
62,University Of Hertfordshire,33.14
63,Monash University,33.07
64,Ben-Gurion University of the Negev,32.8
65,VŠB - Technical University of Ostrava,32.19
66,Georgia Southern University,32.01
67,Central Michigan University,31.96
68,Dr. D. Y. Patil Institute Of Engineering and Technology,31.9
69,University of Connecticut,31.87
70,École de Technologie Superieure,31.72
71,Tokai University,31.49
72,Harbin Institute of Technology at Weihai,30.82
73,Fachhochschule Joanneum Graz,30.28
74,Kasetsart University,30.13
75,Tokyo University of Science,30.05
76,Ulm University of Applied Sciences,29.63
77,Ibaraki University,29.5
78,Linköping University,29.35
79,University of West Bohemia,29.34
80,Meijo University,29.3
81,Università degli Studi di Parma,29.27
82,Teikyo University,28.92
83,Aichi Institute of Technology,28.6
84,Aristotle University of Thessaloniki,28.52
85,Institute of Technologists,28.29
86,Nagoya University,28.29
87,Poznan University of Technology,28.12
88,Lund University,28.09
89,Kyushu Institute of Technology,28.04
90,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),28.0
91,Carleton University,27.94
92,Universität Kassel,27.64
93,University of Michigan - Ann Arbor,27.63
94,Università degli Studi di Napoli Federico II,27.57
95,University of South Florida,27.56
96,Kogakuin University,27.55
97,University of Agder,27.4
98,Santa Clara University,27.34
99,Indiana University – Purdue University Indianapolis,27.28
100,Hochschule für Angewandte Wissenschaften Hamburg,27.26
101,Texas A&M University,27.15
102,University of Bath,27.14
103,Budapest University of Technology and Economics,27.11
104,University of Alabama,27.1
105,Universitat Politécnica de Valéncia,26.97
106,The University of Akron,26.96
107,Universität Paderborn,26.52
108,California State University Fullerton,26.45
109,Fachhochschule Kiel,26.43
110,Università degli studi di Padova,26.42
111,Kobe University,26.13
112,University of Texas at Arlington,26.11
113,Hochschule Karlsruhe - Technik und Wirtschaft,26.07
114,De Montfort University,25.93
115,Cardiff University Wales,25.79
116,Okayama University of Science,25.72
117,Honda Technical College Kanto,25.61
118,Universidade Federal do Rio de Janeiro,25.61
119,Reykjavík University,25.48
120,University of California Los Angeles,25.26
121,Ostbayerische Technische Hochschule Regensburg,25.2
122,Lafayette College,25.19
123,Kettering University,25.18
124,California State University Northridge,25.13
125,Edith Cowan University,25.11
126,São Paulo State University - UNESP - Bauru,25.0
127,Osaka Sangyo University,24.92
128,University of Zagreb,24.87
129,Chungbuk National University,24.85
130,Dwarkadas. J. Sanghvi College of Engineering,24.77
131,Hunan University,24.66
132,California State University Chico,24.52
133,University of Queensland,24.52
134,Massachusetts Institute of Technology,24.4
135,Yıldız Technical University,24.34
136,Kyoto University,24.3
137,California State Polytechnic University - San Luis Obispo,24.23
138,Chiba University,24.16
139,Karlsruhe Institute of Technology,24.1
140,Hiroshima Institute of Technology,23.94
141,Politecnico di Milano,23.58
142,College of Industrial Technology Nihon University,23.31
143,Pellissippi State Community College,23.25
144,Curtin University,23.21
145,Universidade Estadual de Campinas,23.17
146,University of Cincinnati,23.17
147,The Ohio State University,23.11
148,UAS Würzburg-Schweinfurt,23.1
149,University of Tasmania,23.0
150,Czech University of Life Sciences Prague,22.91
151,Università della Calabria,22.9
152,Tokyo City University,22.8
153,Tallinn TU UAS,22.64
154,Saginaw Valley State University,22.56
155,University of Auckland,22.49
156,Fachhochschule München,22.45
157,Centro Federal de Educação Tecnológica de Minas Gerais,22.31
158,Florida Atlantic University,22.15
159,Osaka Institute of Technology,22.15
160,University of Wisconsin-Madison,21.99
161,Instituto Mauá de Tecnologia,21.91
162,University of Washington,21.81
163,Chulalongkorn University,21.8
164,Iowa State University,21.75
165,Kurume Institute of Technology,21.67
166,University of Aberdeen,21.65
167,University of Burgundy - ISAT,21.65
