Rank,University,Lowest Place,#
1,Jilin University,1st,1
2,Tongji University,3rd,3
3,Harbin Institute of Technology at Weihai,5th,1
4,Liaoning University of Technology,6th,1
5,Beijing Institute of Technology,8th,1
6,Hubei University of Automotive Technology,14th,1
7,Guangdong University of Technology,15th,1
8,Hefei University of Technology,26th,1
9,Guangxi Science and Technology University Lushan College,37th,1
10,Central South University - Changsha,53rd,1
