Rank,University,Points
1,Tongji University,107.8
2,Jilin University,107.0
3,Guangdong University of Technology,83.0
4,Hefei University of Technology,80.0
5,Harbin Institute of Technology at Weihai,79.67
6,Beijing Institute of Technology,70.0
7,Central South University - Changsha,54.0
8,Liaoning University of Technology,48.0
9,Hubei University of Automotive Technology,35.0
10,Guangxi Science and Technology University Lushan College,30.0
