Rank,University,Lowest Place,#
1,Beijing Institute of Technology,1st,1
2,Jilin University,3rd,1
3,Tongji University,4th,1
4,Harbin Institute of Technology at Weihai,10th,1
5,Hubei University of Automotive Technology,17th,1
6,Liaoning University of Technology,20th,1
7,Guangdong University of Technology,33rd,1
8,Hefei University of Technology,34th,1
9,Guangxi Science and Technology University Lushan College,37th,1
10,Central South University - Changsha,38th,2
