Rank,University,Lowest Place,#
1,Tongji University,1st,1
2,Liaoning University of Technology,3rd,1
3,Hefei University of Technology,4th,1
4,Beijing Institute of Technology,N/A,0
5,Central South University - Changsha,N/A,0
6,Guangdong University of Technology,N/A,0
7,Guangxi Science and Technology University Lushan College,N/A,0
8,Harbin Institute of Technology at Weihai,N/A,0
9,Hubei University of Automotive Technology,N/A,0
10,Jilin University,N/A,0
