Rank,University,Points
1,Tongji University,1776
2,Liaoning University of Technology,665
3,Harbin Institute of Technology at Weihai,371
4,Hefei University of Technology,297
5,Jilin University,250
6,Beijing Institute of Technology,178
7,Central South University - Changsha,172
8,Guangdong University of Technology,171
9,Hubei University of Automotive Technology,96
10,Guangxi Science and Technology University Lushan College,93
