Rank,University,Points
1,Ryerson University,75.0
2,McGill University,65.39
3,Toronto Metropolitan University,64.8
4,University of Manitoba,64.34
5,University of Toronto,61.25
6,École de Technologie Superieure,57.94
7,University of British Columbia - Vancouver,57.2
8,University of Ontario Institute of Technology,56.6
9,Western University,54.6
10,Concordia University,53.37
11,McMaster University,52.03
12,Université Laval,47.06
13,École Polytechnique de Montréal,46.71
14,University of Waterloo,37.17
15,Dalhousie University,34.9
16,University of Windsor,34.05
17,University of Victoria,33.8
