Rank,University,Points
1,Griffith University,67.24
2,University of Wollongong,52.41
3,University of Queensland,50.0
4,Edith Cowan University,47.55
5,University of New South Wales,47.3
6,Swinburne University of Technology,46.99
7,University of Western Australia,46.73
8,Monash University,46.27
9,University of Tasmania,44.19
10,Australian National University,41.3
11,University of Sydney,40.21
12,RMIT University,40.03
13,University of New South Wales - Australian Defence Force Academy,39.56
14,University of Melbourne,36.45
15,Curtin University,36.22
16,University of Adelaide,33.24
17,Queensland University of Technology,28.67
18,The University of Newcastle,27.94
19,Deakin University,22.9
20,University of Technology Sydney,17.09
21,Western Sydney University,16.45
22,University of South Australia,15.45
23,Victoria University Australia,10.06
24,University of Southern Queensland,8.39
25,Flinders University,5.48
26,Federation University Australia,0.0
27,James Cook University,0.0
