Rank,University,Points
1,Sophia University,973.26
2,Kyoto Institute of Technology,627.24
3,Osaka University,598.74
4,Shibaura Institute of Technology,597.57
5,Tokyo Denki University,551.32
6,Kyoto University,529.17
7,Nagoya Institute of Technology,497.08
8,Kokushikan University,491.13
9,Utsunomiya University,486.6
10,Yokohama National University,475.04
11,Chiba University,458.0
12,Tokyo City University,435.29
13,Kanagawa Institute of Technology,433.89
14,Nihon Automobile College,406.57
15,Doshisha University,405.35
16,Ibaraki University,398.44
17,Meijo University,387.06
18,Nippon Institute of Technology,373.69
19,Kanazawa University,372.25
20,Kyushu Institute of Technology,367.22
21,Tokai University,359.27
22,Nagoya University,335.03
23,Shizuoka Institute of Science and Technology,316.22
24,Gifu University,307.8
25,College of Science and Technology Nihon University,307.52
26,Kanazawa Institute of Technology,304.79
27,Honda Technical College Kansai,295.28
28,Waseda University,294.88
29,Kobe University,289.42
30,Ritsumeikan University,284.31
31,Shizuoka University,279.03
32,Tokyo University of Agriculture and Technology,250.49
33,Honda Technical College Kanto,246.88
34,Osaka Institute of Technology,246.73
35,The University of Tokyo,244.01
36,University of Yamanashi,234.49
37,Okayama University,208.44
38,Toyohashi University of Technology,205.92
39,Hokkaido University,204.56
40,Osaka Sangyo University,185.34
41,Toyota Technical College Nagoya,175.84
42,Tokyo University of Science,174.13
43,Kogakuin University,172.91
44,Institute of Technologists,144.69
45,Sanyo-Onoda City University at Tokyo University of Science,138.79
46,Kinki University,138.33
47,Kurume Institute of Technology,133.54
48,Teikyo University,129.07
49,Keio University,125.38
50,Osaka City University,124.61
51,University of Fukui,121.97
52,Hiroshima University,115.03
53,Aichi Institute of Technology,98.97
54,Tokyo Metropolitan University,93.22
55,The University of Kitakyushu,90.45
56,Niigata University,76.12
57,University of Toyama,75.78
58,Okayama University of Science,74.66
59,Seikei University,69.33
60,College of Industrial Technology Nihon University,69.14
61,Meisei University,62.06
62,Sojo University,56.67
63,Saitama University,46.15
64,Shizuoka Professional College of Automobile Technology,42.54
65,Chiba Institute of Technology,34.66
66,Hiroshima Institute of Technology,33.87
67,Tottori University,18.32
68,Tokyo Metropolitan College of Industrial Technology,16.45
69,Faculty of Textile Science & Technology. Shinshu University,13.7
70,Daido Institute of Technology,13.57
71,Setsunan University,10.81
72,Aso College of Automotive Engineering and Technology,6.78
73,Fukui University of Technology,2.5
74,Hokkaido Automotive Engineering College,2.5
75,Osaka Prefecture University,2.5
76,Akita Prefectural University,0.0
77,Aoyama Gakuin University,0.0
78,Gunma University,0.0
79,Kochi University of Technology,0.0
80,Kyushu Sangyo University,0.0
81,Kyushu University,0.0
82,Saitama Institute of Technology,0.0
83,Shonan Institute of Technology,0.0
84,Tokyo Institute of Technology,0.0
85,Tokyo Tech Car College Setagaya,0.0
86,WIZ International College of Information and Technology,0.0
87,Yamagata University,0.0
