Rank,University,Points
1,Kyoto Institute of Technology,37.7
2,Sophia University,34.76
3,Osaka University,32.17
4,Yokohama National University,31.67
5,Kyoto University,29.96
6,Nagoya Institute of Technology,29.24
7,Kanagawa Institute of Technology,28.93
8,Nihon Automobile College,28.82
9,Utsunomiya University,28.62
10,Shibaura Institute of Technology,27.62
11,Nagoya University,25.77
12,Tokyo City University,25.61
13,Kokushikan University,24.56
14,Nippon Institute of Technology,23.68
15,Shizuoka Institute of Science and Technology,22.59
16,Chiba University,21.71
17,Teikyo University,21.02
18,Kanazawa University,20.68
19,Kanazawa Institute of Technology,20.36
20,Ibaraki University,20.1
21,Tokyo Denki University,19.69
22,Meijo University,18.42
23,Waseda University,18.17
24,University of Yamanashi,18.04
25,Doshisha University,18.03
26,Tokai University,17.96
27,Kyushu Institute of Technology,17.83
28,Shizuoka University,17.44
29,The University of Tokyo,17.43
30,Toyohashi University of Technology,17.16
31,Osaka Institute of Technology,16.77
32,Tokyo Metropolitan College of Industrial Technology,16.45
33,Sanyo-Onoda City University at Tokyo University of Science,16.29
34,Ritsumeikan University,15.77
35,Hiroshima University,14.38
36,Osaka Sangyo University,14.26
37,Saitama University,14.22
38,College of Science and Technology Nihon University,13.09
39,Honda Technical College Kansai,12.9
40,Kobe University,12.69
41,Osaka City University,12.46
42,Okayama University,12.3
43,Honda Technical College Kanto,11.98
44,Gifu University,11.76
45,Hokkaido University,11.7
46,Tokyo University of Science,11.61
47,Institute of Technologists,11.13
48,Aichi Institute of Technology,11.0
49,Tokyo University of Agriculture and Technology,10.48
50,Kurume Institute of Technology,9.77
51,Keio University,9.64
52,Okayama University of Science,9.33
53,Kogakuin University,9.01
54,University of Fukui,8.71
55,Kinki University,8.65
56,The University of Kitakyushu,8.0
57,Shizuoka Professional College of Automobile Technology,7.09
58,Niigata University,6.92
59,Toyota Technical College Nagoya,6.81
60,Seikei University,6.3
61,Hiroshima Institute of Technology,5.64
62,University of Toyama,5.29
63,Sojo University,5.15
64,Meisei University,4.43
65,Chiba Institute of Technology,4.33
66,Tokyo Metropolitan University,3.59
67,Faculty of Textile Science & Technology. Shinshu University,2.74
68,College of Industrial Technology Nihon University,2.69
69,Hokkaido Automotive Engineering College,2.5
70,Tottori University,2.04
71,Daido Institute of Technology,1.7
72,Aso College of Automotive Engineering and Technology,1.36
73,Setsunan University,1.08
74,Osaka Prefecture University,0.5
75,Fukui University of Technology,0.36
76,Akita Prefectural University,0.0
77,Aoyama Gakuin University,0.0
78,Gunma University,0.0
79,Kochi University of Technology,0.0
80,Kyushu Sangyo University,0.0
81,Kyushu University,0.0
82,Saitama Institute of Technology,0.0
83,Shonan Institute of Technology,0.0
84,Tokyo Institute of Technology,0.0
85,Tokyo Tech Car College Setagaya,0.0
86,WIZ International College of Information and Technology,0.0
87,Yamagata University,0.0
