Rank,University,Points
1,Yokohama National University,687.4
2,Osaka University,624.29
3,Kyoto Institute of Technology,610.31
4,Nagoya University,607.0
5,Nihon Automobile College,593.7
6,Kyoto University,554.31
7,Sophia University,545.5
8,Nagoya Institute of Technology,532.0
9,Shibaura Institute of Technology,528.75
10,Ibaraki University,528.43
11,Chiba University,519.07
12,Utsunomiya University,512.18
13,Tokyo City University,505.82
14,Nippon Institute of Technology,488.27
15,The University of Tokyo,474.29
16,Kanazawa University,472.22
17,Kanagawa Institute of Technology,452.87
18,Tokai University,449.7
19,Toyohashi University of Technology,447.83
20,Doshisha University,447.38
21,Shizuoka University,429.75
22,Kobe University,429.33
23,Kokushikan University,428.3
24,Tokyo University of Science,422.53
25,Shizuoka Institute of Science and Technology,407.21
26,Meijo University,398.06
27,Kanazawa Institute of Technology,392.5
28,University of Yamanashi,386.23
29,College of Science and Technology Nihon University,385.71
30,Kyushu Institute of Technology,382.53
31,Tokyo Denki University,379.64
32,Osaka City University,376.4
33,Ritsumeikan University,376.07
34,Keio University,365.92
35,Saitama University,361.0
36,Osaka Sangyo University,360.69
37,Tokyo University of Agriculture and Technology,351.71
38,Osaka Institute of Technology,340.0
39,Waseda University,339.45
40,Institute of Technologists,330.31
41,Kogakuin University,329.85
42,Okayama University,322.27
43,Hokkaido University,314.17
44,Sanyo-Onoda City University at Tokyo University of Science,307.75
45,Seikei University,299.73
46,Teikyo University,299.0
47,Toyota Technical College Nagoya,298.91
48,Tokyo Metropolitan College of Industrial Technology,298.0
49,University of Fukui,293.0
50,Kinki University,287.19
51,Honda Technical College Kanto,284.58
52,Honda Technical College Kansai,284.23
53,Gifu University,278.14
54,Aichi Institute of Technology,277.78
55,Kurume Institute of Technology,273.54
56,Daido Institute of Technology,261.0
57,Tokyo Metropolitan University,256.75
58,Hiroshima University,249.62
59,Niigata University,244.45
60,WIZ International College of Information and Technology,226.0
61,Hokkaido Automotive Engineering College,198.0
62,Kyushu Sangyo University,189.0
63,Hiroshima Institute of Technology,184.17
64,College of Industrial Technology Nihon University,181.82
65,Okayama University of Science,180.5
66,The University of Kitakyushu,173.0
67,Tokyo Institute of Technology,166.0
68,Gunma University,161.5
69,Tottori University,161.44
70,Faculty of Textile Science & Technology. Shinshu University,151.4
71,Meisei University,141.79
72,Chiba Institute of Technology,137.88
73,Kochi University of Technology,131.5
74,Setsunan University,126.1
75,Shizuoka Professional College of Automobile Technology,124.83
76,Aso College of Automotive Engineering and Technology,119.8
77,Sojo University,119.18
78,University of Toyama,107.0
79,Osaka Prefecture University,103.4
80,Kyushu University,90.0
81,Akita Prefectural University,87.0
82,Shonan Institute of Technology,81.0
83,Saitama Institute of Technology,80.0
84,Yamagata University,75.67
85,Fukui University of Technology,75.43
86,Aoyama Gakuin University,55.5
87,Tokyo Tech Car College Setagaya,21.0
