Rank,University,Points
1,Sophia University,2525.95
2,Shibaura Institute of Technology,1857.88
3,Kyoto University,1808.68
4,Nagoya Institute of Technology,1689.18
5,Yokohama National University,1689.15
6,Utsunomiya University,1599.47
7,Ibaraki University,1564.82
8,Osaka University,1550.43
9,Kyoto Institute of Technology,1513.25
10,Tokyo Denki University,1485.84
11,Tokai University,1463.94
12,Chiba University,1450.75
13,Tokyo City University,1387.81
14,Kanazawa University,1307.29
15,Kanazawa Institute of Technology,1305.77
16,Shizuoka Institute of Science and Technology,1188.99
17,Nagoya University,1179.01
18,Shizuoka University,1171.48
19,Kobe University,1167.75
20,Kokushikan University,1160.59
21,The University of Tokyo,1123.38
22,Nihon Automobile College,1114.46
23,College of Science and Technology Nihon University,1063.72
24,Doshisha University,1057.19
25,Osaka Sangyo University,1037.75
26,Meijo University,1026.38
27,Ritsumeikan University,1000.29
28,Honda Technical College Kansai,964.01
29,Kyushu Institute of Technology,962.92
30,Nippon Institute of Technology,936.6
31,Tokyo University of Science,839.7
32,Kogakuin University,835.57
33,Kanagawa Institute of Technology,821.55
34,Toyohashi University of Technology,805.53
35,Institute of Technologists,804.53
36,Hokkaido University,780.51
37,Kurume Institute of Technology,779.92
38,Tokyo University of Agriculture and Technology,770.28
39,Okayama University,764.36
40,University of Yamanashi,761.66
41,Waseda University,757.74
42,Osaka Institute of Technology,715.94
43,University of Fukui,710.42
44,Kinki University,686.37
45,Keio University,684.02
46,Toyota Technical College Nagoya,677.55
47,Gifu University,619.14
48,Honda Technical College Kanto,602.86
49,Sanyo-Onoda City University at Tokyo University of Science,527.23
50,Osaka City University,491.99
51,Seikei University,485.1
52,Niigata University,399.89
53,Aichi Institute of Technology,385.24
54,Hiroshima University,379.74
55,College of Industrial Technology Nihon University,304.47
56,Okayama University of Science,298.1
57,Setsunan University,268.31
58,Saitama Institute of Technology,258.25
59,Teikyo University,229.63
60,Sojo University,224.94
61,Meisei University,220.27
62,Daido Institute of Technology,202.59
63,Shizuoka Professional College of Automobile Technology,184.34
64,Saitama University,167.5
65,Tottori University,157.78
66,Tokyo Institute of Technology,146.5
67,The University of Kitakyushu,143.67
68,Tokyo Metropolitan University,142.13
69,University of Toyama,124.16
70,Hiroshima Institute of Technology,122.63
71,Gunma University,87.01
72,Aso College of Automotive Engineering and Technology,60.3
73,Tokyo Metropolitan College of Industrial Technology,55.45
74,Chiba Institute of Technology,46.68
75,Faculty of Textile Science & Technology. Shinshu University,31.89
76,Kochi University of Technology,15.0
77,Osaka Prefecture University,15.0
78,Fukui University of Technology,7.5
79,Hokkaido Automotive Engineering College,7.5
80,WIZ International College of Information and Technology,7.5
81,Akita Prefectural University,0.0
82,Aoyama Gakuin University,0.0
83,Kyushu Sangyo University,0.0
84,Kyushu University,0.0
85,Shonan Institute of Technology,0.0
86,Tokyo Tech Car College Setagaya,0.0
87,Yamagata University,0.0
