Rank,University,Points
1,Universidad Simón Bolívar,396.0
2,Universidad Central de Venezuela,183.6
3,Universidad del Zulia,174.67
4,Universidad Nacional Experimental Politécnica,162.67
5,Universidad Metropolitana,158.25
6,Universidad Católica Andrés Bello,120.5
7,Universidad de Oriente Venezuela,109.25
