Rank,University,Points
1,Universidad Simón Bolívar,1057.55
2,Universidad Metropolitana,52.0
3,Universidad Central de Venezuela,29.0
4,Universidad Católica Andrés Bello,0.0
5,Universidad de Oriente Venezuela,0.0
6,Universidad del Zulia,0.0
7,Universidad Nacional Experimental Politécnica,0.0
