Rank,University,Lowest Place,#
1,Ain Shams University,1st,1
2,Cairo University,3rd,1
3,Arab Academy for Science Technology & Maritime Transport (AASTMT),6th,1
4,Mansoura University,49th,1
5,Alexandria University,55th,1
6,Helwan University (‏جامعة حلوان),55th,1
