Rank,University,Lowest Place,#
1,Ain Shams University,2nd,3
2,Cairo University,23rd,1
3,Arab Academy for Science Technology & Maritime Transport (AASTMT),35th,1
4,Alexandria University,50th,1
5,Helwan University (‏جامعة حلوان),52nd,1
6,Mansoura University,55th,1
