Rank,University,Points
1,Ain Shams University,395.1
2,Cairo University,392.43
3,Arab Academy for Science Technology & Maritime Transport (AASTMT),87.45
4,Helwan University (‏جامعة حلوان),50.3
5,Alexandria University,49.6
6,Mansoura University,3.4
