Rank,University,Lowest Place,#
1,Ain Shams University,27th,2
2,Cairo University,56th,1
3,Alexandria University,N/A,0
4,Arab Academy for Science Technology & Maritime Transport (AASTMT),N/A,0
5,Helwan University (‏جامعة حلوان),N/A,0
6,Mansoura University,N/A,0
